Gene_ID	diff	pvalue	padj	Significant	-log10(pvalue)
ENSG00000165730	0.07	0.5984724630876352	1.0	No	0.22295582755367102
ENSG00000164494	0.053333333333333344	0.5605593886988828	1.0	No	0.25137836912095796
ENSG00000184307	0.016666666666666607	0.8407410625017278	1.0	No	0.07533774075648797
ENSG00000164754	0.00666666666666671	0.890795225780166	1.0	No	0.050222119234413345
ENSG00000157741	0.06666666666666676	1.0	1.0	No	-0.0
ENSG00000136518	0.0	1.0	1.0	No	-0.0
ENSG00000132952	-0.08000000000000007	1.0	1.0	No	-0.0
ENSG00000108509	0.023333333333333317	1.0	1.0	No	-0.0
ENSG00000124920	-0.05999999999999994	1.0	1.0	No	-0.0
ENSG00000187091	0.10333333333333317	0.1551192310194212	1.0	No	0.8093343568744893
ENSG00000160767	-0.033333333333333326	1.0	1.0	No	-0.0
ENSG00000204991	-0.020000000000000018	0.8278173421965244	1.0	No	0.08206547967316297
ENSG00000150540	-0.5833333333333333	1.0	1.0	Yes	-0.0
ENSG00000165105	-0.13333333333333353	0.3827058652358966	1.0	No	0.4171348818568549
ENSG00000166822	0.026666666666666727	1.0	1.0	No	-0.0
ENSG00000178623	0.040000000000000036	1.0	1.0	No	-0.0
ENSG00000108262	-0.020000000000000018	0.7256833054393523	1.0	No	0.13925286787748328
ENSG00000215912	0.0	1.0	1.0	No	-0.0
ENSG00000127419	0.013333333333333308	1.0	1.0	No	-0.0
ENSG00000272968	-0.0033333333333334103	0.9938773810164157	1.0	No	0.002667193100497523
ENSG00000076984	0.09999999999999998	0.007490433881274551	0.6185764473049812	No	2.125493025186276
ENSG00000142178	-0.03333333333333344	0.740128780361529	1.0	No	0.13069270765497465
ENSG00000115760	0.006666666666666654	0.8777976783878172	1.0	No	0.05660557211794624
ENSG00000103423	-0.036666666666666736	1.0	1.0	No	-0.0
ENSG00000204138	0.033333333333333326	0.3464903701936959	1.0	No	0.4603088309796073
ENSG00000146054	0.16333333333333344	1.0	1.0	No	-0.0
ENSG00000103942	0.10333333333333317	0.45290591635006633	1.0	No	0.34399200605273644
ENSG00000125551	-0.24000000000000005	0.3433775613323241	1.0	No	0.4642280880567229
ENSG00000163624	0.053333333333333344	0.7116990855875869	1.0	No	0.14770359216734227
ENSG00000104899	0.05666666666666664	0.09129913974490185	1.0	No	1.0395333145336338
ENSG00000179954	-0.23999999999999994	0.5716556669603668	1.0	No	0.24286548688496962
ENSG00000122591	0.009999999999999953	0.6560450119431831	1.0	No	0.18306636219764874
ENSG00000151468	0.0	1.0	1.0	No	-0.0
ENSG00000150764	0.15666666666666662	0.2803452949290196	1.0	No	0.55230672832422
ENSG00000183741	0.040000000000000036	1.0	1.0	No	-0.0
ENSG00000160284	-0.09333333333333349	0.12216892309851236	1.0	No	0.9130392543494772
ENSG00000137959	0.16333333333333333	0.10894649066791487	1.0	No	0.9627867544779
ENSG00000108592	-0.05666666666666659	0.09510245945355023	1.0	No	1.0218082515873623
ENSG00000186635	0.10333333333333339	0.009121204694530228	0.6746893558401938	No	2.0399477978958487
ENSG00000157350	0.006666666666666599	0.8554412726660704	1.0	No	0.0678098000708872
ENSG00000237440	-0.009999999999999981	1.0	1.0	No	-0.0
ENSG00000143951	0.22666666666666668	0.36059441980321866	1.0	No	0.4429809982664771
ENSG00000111728	0.019999999999999997	0.5771657225482518	1.0	No	0.23869946924553684
ENSG00000169241	-0.05333333333333329	1.0	1.0	No	-0.0
ENSG00000205209	-0.2866666666666666	1.0	1.0	No	-0.0
ENSG00000171951	0.006666666666666599	1.0	1.0	No	-0.0
ENSG00000137819	-0.013333333333333308	0.7514665354874035	1.0	No	0.12409035476670616
ENSG00000145996	-0.043333333333333335	1.0	1.0	No	-0.0
ENSG00000110237	-0.023333333333333428	0.43096867170316716	1.0	No	0.3655542987509808
ENSG00000108587	0.016666666666666607	0.8151270647097548	1.0	No	0.088774686718951
ENSG00000158715	0.13	0.16488411815904128	1.0	No	0.7828211741193563
ENSG00000137364	0.013333333333333308	0.748868450023527	1.0	No	0.12559446594082616
ENSG00000188501	0.29333333333333333	0.0597927048202039	1.0	No	1.223351800118582
ENSG00000167930	-0.013333333333333308	1.0	1.0	No	-0.0
ENSG00000125845	-0.13666666666666666	0.47859567272974424	1.0	No	0.3200312324214735
ENSG00000146918	0.033333333333333354	0.024110110551390864	0.8314294098992017	No	1.6178007982600848
ENSG00000136935	0.033333333333333215	0.5299526534929565	1.0	No	0.27576292897515164
ENSG00000198342	-0.17333333333333356	1.0	1.0	No	-0.0
ENSG00000134597	-0.013333333333333197	0.8705014548299922	1.0	No	0.06023049872917756
ENSG00000266338	0.013333333333333308	1.0	1.0	No	-0.0
ENSG00000196345	-0.20999999999999996	0.026738655470556375	0.840148963046905	No	1.5728604346356974
ENSG00000178295	-0.0566666666666667	0.34537719740081246	1.0	No	0.4617063389454676
ENSG00000124406	-0.3333333333333332	1.0	1.0	No	-0.0
ENSG00000112851	0.013333333333333336	0.2745766290948481	1.0	No	0.5613364309998121
ENSG00000143190	-0.13333333333333341	0.12596434873114276	1.0	No	0.8997523544078568
ENSG00000125686	-0.0033333333333334103	0.8540797033781683	1.0	No	0.06850159872300868
ENSG00000132388	0.009999999999999953	0.6638042024443223	1.0	No	0.17796000246582636
ENSG00000197496	0.23999999999999994	1.0	1.0	No	-0.0
ENSG00000070495	0.03999999999999998	0.5426510377439074	1.0	No	0.26547936212591955
ENSG00000157827	-0.03333333333333344	0.6138654014493462	1.0	No	0.21192684354276473
ENSG00000205177	0.016666666666666607	1.0	1.0	No	-0.0
ENSG00000204116	-0.1299999999999999	0.34091095711569686	1.0	No	0.46735904001953565
ENSG00000169641	0.01000000000000012	1.0	1.0	No	-0.0
ENSG00000185885	-0.010000000000000009	0.8540797033781716	1.0	No	0.06850159872300697
ENSG00000183196	-0.0033333333333332993	0.9866335782102846	1.0	No	0.005844108229962689
ENSG00000119661	-0.06666666666666665	1.0	1.0	No	-0.0
ENSG00000115977	0.0	1.0	1.0	No	-0.0
ENSG00000092607	0.2900000000000001	0.1750063701633338	1.0	No	0.7569461428769407
ENSG00000183876	0.1266666666666667	0.5243616970938808	1.0	No	0.280369039614124
ENSG00000124762	0.0	1.0	1.0	No	-0.0
ENSG00000128581	-0.009999999999999995	0.6745184997325253	1.0	No	0.17100613461835668
ENSG00000165138	0.08999999999999997	0.24183902542594737	1.0	No	0.6164736159666356
ENSG00000166165	0.026666666666666727	0.4805326046740732	1.0	No	0.31827713962990734
ENSG00000143476	-0.006666666666666599	1.0	1.0	No	-0.0
ENSG00000172757	-0.0033333333333334103	1.0	1.0	No	-0.0
ENSG00000188010	-0.08333333333333334	0.2524005486968447	1.0	No	0.5979097053084387
ENSG00000187922	0.3333333333333333	0.3627340186366114	1.0	No	0.44041171264853346
ENSG00000139926	-0.0033333333333332993	0.7676439152389047	1.0	No	0.11484018818307545
ENSG00000169306	-0.020000000000000018	1.0	1.0	No	-0.0
ENSG00000215193	-0.0066666666666664876	0.9014496595428252	1.0	No	0.04505852095844224
ENSG00000185163	0.08666666666666661	0.2619323076039102	1.0	No	0.5818109309418923
ENSG00000163867	0.053333333333333316	1.0	1.0	No	-0.0
ENSG00000142686	0.0	1.0	1.0	No	-0.0
ENSG00000164603	0.030000000000000027	0.2954224430557546	1.0	No	0.5295565146942482
ENSG00000006468	0.016666666666666677	1.0	1.0	No	-0.0
ENSG00000143578	-0.13666666666666671	0.5044768273292183	1.0	No	0.2971587778793654
ENSG00000180287	-0.07666666666666666	0.14315795900248043	1.0	No	0.8441845019576335
ENSG00000152229	0.09999999999999998	0.498092965153375	1.0	No	0.30268959200912493
ENSG00000067334	0.026666666666666686	0.2745766290948479	1.0	No	0.5613364309998123
ENSG00000109920	-0.06000000000000005	1.0	1.0	No	-0.0
ENSG00000113231	-0.07333333333333336	0.3842882797824238	1.0	No	0.4153428606655975
ENSG00000113739	-0.17333333333333323	0.6031098031715603	1.0	No	0.21960361228727568
ENSG00000198862	-0.036666666666666736	0.48011647197500107	1.0	No	0.31865339387434144
ENSG00000156150	0.06999999999999995	1.0	1.0	No	-0.0
ENSG00000109445	0.0	1.0	1.0	No	-0.0
ENSG00000185787	-0.06666666666666676	0.11744068463463907	1.0	No	0.9301814256485497
ENSG00000091136	-0.010000000000000009	1.0	1.0	No	-0.0
ENSG00000171346	0.11333333333333329	0.44215428785962835	1.0	No	0.3544261589904831
ENSG00000141337	-0.0033333333333332993	1.0	1.0	No	-0.0
ENSG00000170448	-0.2400000000000001	0.05058210975336795	1.0	No	1.2960030604179216
ENSG00000112319	0.08666666666666667	0.41525484860363393	1.0	No	0.381685287932535
ENSG00000178381	0.010000000000000009	0.8789963875091061	1.0	No	0.056012909781842465
ENSG00000186814	0.043333333333333335	0.501277560055086	1.0	No	0.29992173636516134
ENSG00000184500	0.09666666666666668	0.3702975018711053	1.0	No	0.43144921781081574
ENSG00000119318	0.010000000000000009	1.0	1.0	No	-0.0
ENSG00000120093	0.050000000000000155	1.0	1.0	No	-0.0
ENSG00000179295	0.006666666666666667	1.0	1.0	No	-0.0
ENSG00000124103	0.6766666666666666	0.05495387884070325	1.0	Yes	1.2600016481056207
ENSG00000127837	0.016666666666666607	0.5969849785288672	1.0	No	0.2240365965491875
ENSG00000167264	-0.1233333333333334	0.37624019209155585	1.0	No	0.4245348125304188
ENSG00000213965	-0.036666666666666625	0.4413479803745071	1.0	No	0.3552188564205057
ENSG00000122512	-0.04999999999999999	0.4908623153182286	1.0	No	0.3090403084533343
ENSG00000182580	0.21666666666666667	0.29037683273518466	1.0	No	0.5370380361008233
ENSG00000157954	0.003333333333333327	0.6433299631818638	1.0	No	0.19156622080311167
ENSG00000078687	-0.013333333333333308	1.0	1.0	No	-0.0
ENSG00000073282	-0.04999999999999993	0.8638328421966153	1.0	No	0.0635702884644603
ENSG00000178026	0.07000000000000017	0.6840803374181679	1.0	No	0.16489289236087962
ENSG00000205758	-0.009999999999999953	0.6071675777128387	1.0	No	0.2166914274886477
ENSG00000171649	-0.44999999999999996	1.0	1.0	No	-0.0
ENSG00000124571	0.026666666666666616	0.664038300567042	1.0	No	0.1778068705638969
ENSG00000227124	-0.19333333333333347	1.0	1.0	No	-0.0
ENSG00000023041	-0.053333333333333344	0.45565953995797087	1.0	No	0.3413595326488369
ENSG00000107864	0.04999999999999993	0.7317145462902148	1.0	No	0.13565831122220598
ENSG00000258818	0.08000000000000007	0.4641030679857502	1.0	No	0.3333855606374711
ENSG00000272674	-0.19333333333333327	0.03251697284812711	0.9099254542074625	No	1.4878898916310725
ENSG00000174231	-0.07333333333333325	1.0	1.0	No	-0.0
ENSG00000135211	0.029999999999999916	1.0	1.0	No	-0.0
ENSG00000110713	0.01666666666666669	1.0	1.0	No	-0.0
ENSG00000242259	-0.07333333333333336	0.5362671642500898	1.0	No	0.27061879416422896
ENSG00000175087	0.03333333333333344	1.0	1.0	No	-0.0
ENSG00000235863	0.2733333333333332	1.0	1.0	No	-0.0
ENSG00000116212	0.026666666666666727	0.6061363821578145	1.0	No	0.21742964752575986
ENSG00000181467	-0.010000000000000009	0.2878641347266906	1.0	No	0.5408124409245233
ENSG00000141026	-0.06333333333333335	1.0	1.0	No	-0.0
ENSG00000184828	-0.11999999999999988	1.0	1.0	No	-0.0
ENSG00000179262	0.0	1.0	1.0	No	-0.0
ENSG00000172301	-0.023333333333333206	0.0021921298066929	0.38868395704848296	No	2.659133732732692
ENSG00000166046	0.18000000000000002	0.032942118504069556	0.9120814294116582	No	1.4822484748371099
ENSG00000197540	0.0	1.0	1.0	No	-0.0
ENSG00000102921	-0.013333333333333364	1.0	1.0	No	-0.0
ENSG00000111799	-0.043333333333333335	1.0	1.0	No	-0.0
ENSG00000154059	0.02666666666666656	1.0	1.0	No	-0.0
ENSG00000030110	-0.06333333333333313	0.10085666601618787	1.0	No	0.9962953922615966
ENSG00000185515	0.01666666666666683	1.0	1.0	No	-0.0
ENSG00000145945	0.16333333333333322	0.16281547496370588	1.0	No	0.7883043195208501
ENSG00000278053	-0.02999999999999997	0.33954172758229406	1.0	No	0.46910684599277763
ENSG00000141298	0.01333333333333353	1.0	1.0	No	-0.0
ENSG00000099282	-0.16666666666666663	1.0	1.0	No	-0.0
ENSG00000148985	-0.07333333333333336	0.43091396810544447	1.0	No	0.3656094279984347
ENSG00000138172	-0.10333333333333328	1.0	1.0	No	-0.0
ENSG00000172954	0.02333333333333326	0.4498551702745407	1.0	No	0.34692728372363935
ENSG00000143570	-0.036666666666666625	0.15697509057448747	1.0	No	0.8041692576820119
ENSG00000033050	-0.006666666666666654	0.8474384643709265	1.0	No	0.07189182770235378
ENSG00000146576	0.0033333333333331883	1.0	1.0	No	-0.0
ENSG00000137804	-0.01333333333333342	1.0	1.0	No	-0.0
ENSG00000104823	-0.06333333333333335	0.34125829183672113	1.0	No	0.46691678740852666
ENSG00000101911	0.050000000000000044	0.18900365845517497	1.0	No	0.7235297893107908
ENSG00000143889	-0.01666666666666669	0.5406135453025364	1.0	No	0.2671130770678326
ENSG00000117475	0.006666666666666668	1.0	1.0	No	-0.0
ENSG00000157985	0.029999999999999916	0.4293687897715539	1.0	No	0.36716952702275013
ENSG00000167272	0.046666666666666634	0.5059528144794808	1.0	No	0.29588998388495574
ENSG00000108924	-0.33	1.0	1.0	No	-0.0
ENSG00000141540	-0.31666666666666665	1.0	1.0	No	-0.0
ENSG00000116285	0.013333333333333308	0.49176700102216986	1.0	No	0.30824061702634625
ENSG00000047056	-0.10333333333333328	1.0	1.0	No	-0.0
ENSG00000184887	0.07333333333333347	0.09944149791721821	1.0	No	1.0024323424086223
ENSG00000132155	0.0033333333333332993	1.0	1.0	No	-0.0
ENSG00000081154	-0.006666666666666599	1.0	1.0	No	-0.0
ENSG00000065833	0.02999999999999997	0.4863103356395013	1.0	No	0.3130865001963664
ENSG00000160055	-0.10000000000000009	0.5232760881830223	1.0	No	0.281269110487614
ENSG00000171097	-0.10666666666666669	0.20997363380633355	1.0	No	0.6778352357961495
ENSG00000041988	-0.016666666666666607	1.0	1.0	No	-0.0
ENSG00000111671	0.06666666666666654	1.0	1.0	No	-0.0
ENSG00000188735	0.02999999999999997	0.15231741139130173	1.0	No	0.8172504496583034
ENSG00000173588	-0.026666666666666686	1.0	1.0	No	-0.0
ENSG00000204673	0.0	1.0	1.0	No	-0.0
ENSG00000196611	0.0	1.0	1.0	No	-0.0
ENSG00000012061	0.0	1.0	1.0	No	-0.0
ENSG00000169884	-0.09333333333333349	1.0	1.0	No	-0.0
ENSG00000135519	0.0	1.0	1.0	No	-0.0
ENSG00000137411	-0.0033333333333334103	1.0	1.0	No	-0.0
ENSG00000134146	0.10666666666666658	1.0	1.0	No	-0.0
ENSG00000162654	0.2833333333333333	0.08095684556664894	1.0	No	1.0917464221901363
ENSG00000188996	-0.06333333333333335	1.0	1.0	No	-0.0
ENSG00000185090	-0.020000000000000018	0.7160258860061488	1.0	No	0.14507127664967026
ENSG00000184923	0.10999999999999999	1.0	1.0	No	-0.0
ENSG00000134077	-0.006666666666666654	1.0	1.0	No	-0.0
ENSG00000119457	0.01333333333333342	0.9549250065498274	1.0	No	0.020030733673259988
ENSG00000054598	0.01666666666666672	0.7224056024576756	1.0	No	0.14121889460620782
ENSG00000123575	0.0033333333333334103	0.868273624092365	1.0	No	0.06134339152036425
ENSG00000092853	0.09	0.44216444871023325	1.0	No	0.35441617887547056
ENSG00000125122	0.55	0.022780807104088533	0.8314294098992017	Yes	1.642430893310361
ENSG00000130299	0.07333333333333336	1.0	1.0	No	-0.0
ENSG00000166902	0.009999999999999898	0.7182599416343007	1.0	No	0.1437183541044977
ENSG00000066084	0.1466666666666666	0.14891263812617866	1.0	No	0.8270684423717701
ENSG00000124466	0.06333333333333324	0.7916321470097384	1.0	No	0.10147657805146498
ENSG00000071205	0.08666666666666656	0.37134545404694347	1.0	No	0.43022188828106667
ENSG00000171204	0.010000000000000009	0.8435227944111608	1.0	No	0.07390317703072097
ENSG00000115568	0.010000000000000009	1.0	1.0	No	-0.0
ENSG00000105393	0.033333333333333326	0.39820792722870507	1.0	No	0.3998900986094247
ENSG00000196236	-0.08333333333333337	1.0	1.0	No	-0.0
ENSG00000148296	-0.026666666666666727	1.0	1.0	No	-0.0
ENSG00000108349	0.0	1.0	1.0	No	-0.0
ENSG00000153130	0.033333333333333326	0.12139288845301341	1.0	No	0.9158067547441147
ENSG00000070610	0.0	1.0	1.0	No	-0.0
ENSG00000130695	0.0033333333333334103	1.0	1.0	No	-0.0
ENSG00000099995	0.003333333333333355	1.0	1.0	No	-0.0
ENSG00000049618	0.06333333333333335	0.10834935306250777	1.0	No	0.965173677442657
ENSG00000079150	0.0866666666666667	0.12621427182903044	1.0	No	0.8988915339496636
ENSG00000102743	-0.10999999999999999	1.0	1.0	No	-0.0
ENSG00000152454	-0.01000000000000012	1.0	1.0	No	-0.0
ENSG00000111845	-2.7755575615628914e-17	0.9999999999999989	1.0	No	4.821637332766438e-16
ENSG00000166073	0.04999999999999993	1.0	1.0	No	-0.0
ENSG00000197061	0.19333333333333336	1.0	1.0	No	-0.0
ENSG00000135341	0.03	1.0	1.0	No	-0.0
ENSG00000183638	-0.2566666666666667	1.0	1.0	No	-0.0
ENSG00000127415	-0.07	1.0	1.0	No	-0.0
ENSG00000125534	-0.003333333333333355	0.6433299631818614	1.0	No	0.19156622080311322
ENSG00000148773	-0.013333333333333364	0.7497435071440623	1.0	No	0.125087286587062
ENSG00000101888	-0.056666666666666754	1.0	1.0	No	-0.0
ENSG00000143256	0.0266666666666667	0.04742065558431944	1.0	No	1.3240324462523
ENSG00000176533	-0.023333333333333428	0.8380173393514327	1.0	No	0.07674699532349297
ENSG00000158604	-1.3877787807814457e-17	1.0	1.0	No	-0.0
ENSG00000173145	0.020000000000000018	0.837834997655504	1.0	No	0.07684150244792934
ENSG00000131931	0.01999999999999999	0.37390096630005926	1.0	No	0.42724341246481934
ENSG00000106785	0.07333333333333325	1.0	1.0	No	-0.0
ENSG00000068654	0.0533333333333334	0.1403573866189941	1.0	No	0.8527647267170777
ENSG00000130175	0.043333333333333335	1.0	1.0	No	-0.0
ENSG00000111247	0.029999999999999916	1.0	1.0	No	-0.0
ENSG00000079459	0.009999999999999953	0.6433299631818648	1.0	No	0.19156622080311098
ENSG00000157911	0.0	1.0	1.0	No	-0.0
ENSG00000278619	0.15000000000000013	0.019947079177691746	0.8314294098992017	No	1.700120688442329
ENSG00000116874	-0.009999999999999898	1.0	1.0	No	-0.0
ENSG00000127914	-0.026666666666666616	0.8963619621557276	1.0	No	0.047516581383270313
ENSG00000221963	-0.03333333333333338	0.09998196735341622	1.0	No	1.000078321851018
ENSG00000148337	0.043333333333333335	0.7809251169201232	1.0	No	0.10739060871881523
ENSG00000117984	-0.013333333333333308	1.0	1.0	No	-0.0
ENSG00000073614	-0.040000000000000036	0.13419562040404898	1.0	No	0.8722616575305995
ENSG00000148814	-0.3499999999999999	0.08595005573492091	1.0	No	1.0657538373555122
ENSG00000113448	-0.02666666666666684	0.642064435671519	1.0	No	0.1924213852452694
ENSG00000163357	0.21333333333333326	1.0	1.0	No	-0.0
ENSG00000174132	-0.07000000000000006	0.6538112682147169	1.0	No	0.18454759877354307
ENSG00000137285	-0.010000000000000009	3.477380766269373e-61	3.8115254453554396e-58	No	60.458747752332044
ENSG00000146021	-0.11000000000000004	0.6891117198409658	1.0	No	0.1617103639019159
ENSG00000030066	-0.003333333333333355	0.9487809056822969	1.0	No	0.022834064114991687
ENSG00000163875	0.0	1.0	1.0	No	-0.0
ENSG00000131480	-0.3133333333333334	0.2685635714920936	1.0	No	0.5709528962573822
ENSG00000160714	-0.010000000000000023	1.0	1.0	No	-0.0
ENSG00000119878	0.010000000000000009	1.0	1.0	No	-0.0
ENSG00000214827	-0.06	0.46344708341069935	1.0	No	0.33399984662131066
ENSG00000140950	0.003333333333333355	0.7780495489000194	1.0	No	0.10899274474726245
ENSG00000165632	0.11999999999999988	0.2783369813059427	1.0	No	0.555429087197765
ENSG00000165669	-0.0033333333333334103	1.0	1.0	No	-0.0
ENSG00000204392	0.0033333333333331883	0.9570140032569497	1.0	No	0.01908170747631372
ENSG00000123572	0.07333333333333347	1.0	1.0	No	-0.0
ENSG00000134508	-0.06333333333333335	0.1345000405212453	1.0	No	0.8712775848203049
ENSG00000141429	-0.04666666666666666	0.048811550548884156	1.0	No	1.3114773963154382
ENSG00000256087	-0.10666666666666658	0.06467689395635313	1.0	No	1.189250844826344
ENSG00000196141	0.003333333333333334	0.5185185185185184	1.0	No	0.2852357284807494
ENSG00000113384	0.009999999999999898	0.6873318687910419	1.0	No	0.16283351915040908
ENSG00000136933	0.03666666666666668	0.2501576380156283	1.0	No	0.6017862323472376
ENSG00000175602	0.0	1.0	1.0	No	-0.0
ENSG00000185127	0.0	1.0	1.0	No	-0.0
ENSG00000168564	0.013333333333333364	0.7683375869192068	1.0	No	0.1144479206940913
ENSG00000166689	0.00666666666666671	0.9471866042792885	1.0	No	0.02356445264894754
ENSG00000135363	-0.013333333333333308	0.925015698379734	1.0	No	0.033850896815733424
ENSG00000155744	-0.053333333333333344	0.23319108007425057	1.0	No	0.6322880660426201
ENSG00000144230	-0.09333333333333327	1.0	1.0	No	-0.0
ENSG00000185133	0.42999999999999994	0.14441206506429655	1.0	No	0.8403965216420053
ENSG00000134250	0.0033333333333333335	1.0	1.0	No	-0.0
ENSG00000168310	-0.040000000000000036	1.0	1.0	No	-0.0
ENSG00000164619	0.06333333333333334	0.0038628480444040446	0.5353374582917205	No	2.413092375669525
ENSG00000177613	0.006666666666666682	0.8340192043895743	1.0	No	0.07882394904523991
ENSG00000203926	0.15333333333333332	0.4062755168025232	1.0	No	0.3911793485767152
ENSG00000196154	5.551115123125783e-17	1.0	1.0	No	-0.0
ENSG00000166233	-0.013333333333333308	0.683295492582399	1.0	No	0.1653914441288397
ENSG00000186051	-0.030000000000000027	1.0	1.0	No	-0.0
ENSG00000161860	0.35	1.0	1.0	No	-0.0
ENSG00000138347	0.039999999999999925	1.0	1.0	No	-0.0
ENSG00000008988	0.0	1.0	1.0	No	-0.0
ENSG00000103066	-0.040000000000000036	1.0	1.0	No	-0.0
ENSG00000171357	0.52	0.055721707018138875	1.0	Yes	1.253975587560303
ENSG00000040341	0.05333333333333329	0.04530014395444613	1.0	No	1.343900417887339
ENSG00000158747	-0.07333333333333347	1.0	1.0	No	-0.0
ENSG00000139645	0.0	1.0	1.0	No	-0.0
ENSG00000110013	0.08333333333333337	1.0	1.0	No	-0.0
ENSG00000158856	0.01666666666666672	0.9368065113575318	1.0	No	0.028350099322522773
ENSG00000165118	-0.036666666666666736	0.4036337552833783	1.0	No	0.3940125215225813
ENSG00000130433	0.17333333333333328	1.0	1.0	No	-0.0
ENSG00000158092	-0.006666666666666654	0.643329963181864	1.0	No	0.1915662208031115
ENSG00000103227	-0.2933333333333333	0.2857823390657703	1.0	No	0.5439646134851298
ENSG00000114446	-0.003333333333333327	1.0	1.0	No	-0.0
ENSG00000172345	0.10000000000000009	0.582858139609338	1.0	No	0.23443713423191215
ENSG00000068024	-0.05333333333333329	0.39616650336721926	1.0	No	0.40212224767118954
ENSG00000100124	0.013333333333333308	1.0	1.0	No	-0.0
ENSG00000147649	0.016666666666666635	1.0	1.0	No	-0.0
ENSG00000155097	0.013333333333333253	1.0	1.0	No	-0.0
ENSG00000105576	0.046666666666666745	0.44759530860920366	1.0	No	0.34911447410037394
ENSG00000189334	0.25666666666666665	0.4868697223281948	1.0	No	0.31258723271360983
ENSG00000166483	0.026666666666666672	1.0	1.0	No	-0.0
ENSG00000080371	0.0	1.0	1.0	No	-0.0
ENSG00000121690	0.09666666666666662	1.0	1.0	No	-0.0
ENSG00000179361	-0.06666666666666665	1.0	1.0	No	-0.0
ENSG00000134202	0.023333333333333345	1.0	1.0	No	-0.0
ENSG00000040608	-0.020000000000000018	1.0	1.0	No	-0.0
ENSG00000172432	-0.026666666666666727	0.657540739916856	1.0	No	0.18207733398199594
ENSG00000074660	0.09000000000000008	0.6369755418557397	1.0	No	0.19587724308225718
ENSG00000103152	-0.0033333333333334103	0.9464854376903051	1.0	No	0.023886063559028628
ENSG00000112651	0.013333333333333336	0.016130089900092563	0.8036384046504854	No	1.7923632120899398
ENSG00000183808	-0.0033333333333332993	0.9319353206435914	1.0	No	0.030614228056237244
ENSG00000125384	-0.21999999999999992	0.264818377690236	1.0	No	0.5770518793059339
ENSG00000101439	0.026666666666666727	1.0	1.0	No	-0.0
ENSG00000197019	0.013333333333333308	0.4418233076836315	1.0	No	0.3547513773478186
ENSG00000131759	-0.013333333333333364	0.5660371777000398	1.0	No	0.24715504312317166
ENSG00000221923	-0.16333333333333344	1.0	1.0	No	-0.0
ENSG00000108187	0.12666666666666668	1.0	1.0	No	-0.0
ENSG00000211452	-0.21666666666666667	1.0	1.0	No	-0.0
ENSG00000138756	-0.1433333333333333	0.02057061309153993	0.8314294098992017	No	1.6867527642943483
ENSG00000175197	-0.07666666666666655	0.49572297464135295	1.0	No	0.304760952935183
ENSG00000249715	-0.3066666666666666	1.0	1.0	No	-0.0
ENSG00000120370	0.05	1.0	1.0	No	-0.0
ENSG00000188321	0.08333333333333337	1.0	1.0	No	-0.0
ENSG00000107338	0.003333333333333327	1.0	1.0	No	-0.0
ENSG00000175548	-0.036666666666666625	1.0	1.0	No	-0.0
ENSG00000166189	-0.020000000000000018	0.6498602432867059	1.0	No	0.18718003119624468
ENSG00000235173	0.0	1.0	1.0	No	-0.0
ENSG00000168090	-0.010000000000000009	0.2878641347266906	1.0	No	0.5408124409245233
ENSG00000116885	-0.4866666666666667	0.022233042981213067	0.8314294098992017	No	1.6530010924289167
ENSG00000131115	-0.0033333333333332993	1.0	1.0	No	-0.0
ENSG00000196440	0.06666666666666676	0.48646549855884474	1.0	No	0.3129479556358021
ENSG00000056291	0.22000000000000008	1.0	1.0	No	-0.0
ENSG00000170088	0.0	1.0	1.0	No	-0.0
ENSG00000122566	-0.003333333333333327	1.0	1.0	No	-0.0
ENSG00000124067	0.010000000000000009	1.0	1.0	No	-0.0
ENSG00000172794	0.0	1.0	1.0	No	-0.0
ENSG00000010244	-0.01000000000000012	0.8335657506931728	1.0	No	0.07906013784317718
ENSG00000132768	-0.07333333333333336	0.5632798549543996	1.0	No	0.24927578052141622
ENSG00000011485	0.016666666666666663	1.0	1.0	No	-0.0
ENSG00000264364	-0.026666666666666616	1.0	1.0	No	-0.0
ENSG00000198088	0.046666666666666745	0.7696649529527645	1.0	No	0.11369828878904283
ENSG00000076513	-0.039999999999999813	0.31053893021093887	1.0	No	0.5078839474488328
ENSG00000154380	-0.003333333333333334	1.0	1.0	No	-0.0
ENSG00000117155	0.04333333333333339	0.12157920965640154	1.0	No	0.9151406841377865
ENSG00000160014	0.0033333333333332993	0.8149020114591833	1.0	No	0.08889461020609318
ENSG00000106346	0.2833333333333333	0.05485166762130007	1.0	No	1.2608101643022305
ENSG00000161277	-0.023333333333333428	0.8599104451590289	1.0	No	0.06554677573136702
ENSG00000183317	0.30333333333333334	1.0	1.0	No	-0.0
ENSG00000153487	0.043333333333333335	0.45463107646376494	1.0	No	0.34234088124754974
ENSG00000130304	0.0	1.0	1.0	No	-0.0
ENSG00000180957	-0.023333333333333206	0.3603424659944433	1.0	No	0.4432845536967958
ENSG00000040275	0.013333333333333253	0.8116475665656367	1.0	No	0.09063250908615368
ENSG00000169136	0.0	1.0	1.0	No	-0.0
ENSG00000153922	0.0533333333333334	0.2560436064994801	1.0	No	0.5916860641828859
ENSG00000152556	0.013333333333333336	0.4418233076836301	1.0	No	0.3547513773478199
ENSG00000136731	0.039999999999999925	1.0	1.0	No	-0.0
ENSG00000165699	-0.030000000000000027	1.0	1.0	No	-0.0
