ensembl_id	gene_name	AveExpr	logFC_120h	P.Value_120h	adj.P.Val_120h	logFC_6h	P.Value_6h	adj.P.Val_6h
ENSG00000171466	ZNF562	-2.77555756156289e-17	0.207567153568516	0.311169722038212	0.793345254094226	-0.114346812023835	0.570260183625833	0.997738342023312
ENSG00000171456	ASXL1	-7.37257477290143e-17	-0.29463737022801	0.100675455320238	0.5974878309838	-0.127377362439479	0.454131653251315	0.997738342023312
ENSG00000171310	CHST11	-6.5196690638795e-17	0.201372200774156	0.150651225568449	0.660084139106064	-0.181824401224171	0.190463441064929	0.997738342023312
ENSG00000171241	SHCBP1	6.84131570838353e-17	-0.117266878465342	0.401575167277416	0.820334939123407	-0.0741989278397144	0.591825025676676	0.997738342023312
ENSG00000171208	NETO2	5.07406616723216e-17	-0.0940306563149717	0.599870123887049	0.906489271045445	0.143901445909123	0.426153098516585	0.997738342023312
ENSG00000171204	TMEM126B	-2.37078875050164e-17	-0.166766438696416	0.522326279194128	0.878385737813072	0.335084337367844	0.211523327326416	0.997738342023312
ENSG00000171163	ZNF692	-1.83302447294883e-16	-0.243185603020318	0.0924792558862567	0.588937163662695	0.391197429918392	0.0130769610461543	0.997738342023312
ENSG00000171109	MFN1	-3.03576608295941e-17	-0.0523719014242736	0.619337782604747	0.914843757829009	-0.0215851187770127	0.836965677095226	0.997738342023312
ENSG00000171105	INSR	-1.37621395760827e-16	-0.197247183621318	0.201202264358326	0.711729811998651	-0.0335004514357614	0.821417195128335	0.997738342023312
ENSG00000171103	TRMT61B	-3.25260651745651e-17	0.0491911813293517	0.640410589078446	0.923628205839411	-0.0510558075379197	0.627935926003985	0.997738342023312
ENSG00000171100	MTM1	1.82145964977565e-17	-0.0689159311463151	0.538615872173242	0.884165231986345	-0.0547299404148131	0.624145249423767	0.997738342023312
ENSG00000171055	FEZ2	9.20849045164355e-17	-0.0932656574434723	0.628077087228899	0.919864522567544	-0.0235002848312154	0.902329098374687	0.997738342023312
ENSG00000170949	ZNF160	4.0766001685455e-17	-0.0574918645958984	0.770370059146605	0.953716784684468	0.0668519916864405	0.734484581921899	0.997738342023312
ENSG00000170946	DNAJC24	1.39681379888549e-17	-0.00579651836208691	0.964447349476819	0.997322885249666	-0.0253817396022102	0.845388026398725	0.997738342023312
ENSG00000170889	RPS9	1.14491749414469e-16	0.158113368232085	0.253883495971921	0.755812052119892	0.0529616012594794	0.694222760121874	0.997738342023312
ENSG00000170871	KIAA0232	4.28259858131774e-18	-0.0200730831806207	0.92022913697213	0.992564433498944	-0.187171579519872	0.360161705071026	0.997738342023312
ENSG00000170854	MINA	-5.20417042793042e-18	-0.0870884278913533	0.559228176805849	0.891390534978378	0.142163738649814	0.346885977892476	0.997738342023312
ENSG00000170852	KBTBD2	-1.56125112837913e-17	0.490669618263895	0.0244564288222566	0.382797459270683	-0.0962117617694784	0.618171006447568	0.997738342023312
ENSG00000170836	PPM1D	-8.55435514091063e-17	0.0350011960818425	0.816879479110856	0.966222746139603	0.0183104646730191	0.903490634907	0.997738342023312
ENSG00000170832	USP32	4.39101879856629e-17	0.00247190796507091	0.987389770205981	0.997322885249666	0.113138563421626	0.474958498734249	0.997738342023312
ENSG00000170802	FOXN2	5.43185288415238e-17	0.406178343634075	0.0125629415007001	0.332925208402728	-0.195343259299598	0.17837717355397	0.997738342023312
ENSG00000170791	CHCHD7	1.01372903127395e-17	-0.0877011262355062	0.535474110283944	0.884165231986345	-0.0119124935722817	0.932302312193004	0.997738342023312
ENSG00000170776	AKAP13	-8.39895282952104e-17	0.0310557160194558	0.878727455646441	0.985736319607862	-0.0875226243877264	0.66840484559033	0.997738342023312
ENSG00000170759	KIF5B	4.3331946827004e-17	-0.0975838538717114	0.412084679035535	0.827656675524121	-0.0582150991802896	0.620961926302214	0.997738342023312
ENSG00000170734	POLH	-9.46869897304007e-18	-0.0503896986602511	0.637727584743909	0.923363561939045	0.148842962523677	0.180906138230051	0.997738342023312
ENSG00000170633	RNF34	3.465832944712e-17	-0.124969366043824	0.2272486537726	0.73200142146046	-0.0762920786135119	0.451113294023429	0.997738342023312
ENSG00000170632	ARMC10	6.24500451351651e-17	0.198300096178289	0.340573583177482	0.802582822474635	-0.268058028109144	0.205425432576165	0.997738342023312
ENSG00000170627	GTSF1	2.25514051876985e-17	-0.267662710345542	0.297592564755504	0.788168280617182	0.116190352891907	0.644114602235323	0.997738342023312
ENSG00000170606	HSPA4	-1.85037170770859e-17	-0.130600252294621	0.314888469085671	0.793969948542489	-0.0146600791204327	0.907962537469035	0.997738342023312
ENSG00000170571	EMB	-3.27429056090622e-17	0.102719496509689	0.437442509970599	0.840920553393243	-0.124090356880779	0.351358154357227	0.997738342023312
ENSG00000170540	ARL6IP1	1.48029736616688e-16	0.573698404591802	0.0182186638420913	0.358006196992576	0.0296304336950771	0.888311791179568	0.997738342023312
ENSG00000170525	PFKFB3	5.63785129692462e-17	0.415032282791284	0.00184702108512831	0.179328956265185	-0.121864158752044	0.253738403911692	0.997738342023312
ENSG00000170515	PA2G4	-1.80700362080917e-17	-0.204630385460563	0.173406396197217	0.689140249943561	-0.0800468511199227	0.580042085628991	0.997738342023312
ENSG00000170471	RALGAPB	1.09793540000365e-16	0.0286092215832383	0.799339629160141	0.961510381550768	-0.194686597491873	0.104630673226487	0.997738342023312
ENSG00000170448	NFXL1	-4.9439619065339e-17	-0.132853104575944	0.465427185569132	0.853497205899098	0.0744608404799075	0.679782711085422	0.997738342023312
ENSG00000170445	HARS	-5.2385034967258e-17	0.0284511462912875	0.788160679170203	0.958173711273508	-0.014785870058604	0.888801595875897	0.997738342023312
ENSG00000170325	PRDM10	1.52511105596294e-17	-0.210816901501491	0.133325179670836	0.643158023655374	0.0375128383521662	0.778017892895385	0.997738342023312
ENSG00000170322	NFRKB	8.61579326401814e-17	-0.2004404503541	0.293018588795842	0.785003262336896	0.0939765979244582	0.61464335584293	0.997738342023312
ENSG00000170312	CDK1	2.80446961949584e-17	0.101541849968243	0.381712548947406	0.816898038743205	-0.0520175521719152	0.649614208096007	0.997738342023312
ENSG00000170310	STX8	-7.51713506256616e-18	-0.492733563978475	0.00125840046181453	0.146271855240446	0.0749315385134304	0.523146438998856	0.997738342023312
ENSG00000170266	GLB1	8.81817766954877e-17	0.371788024310999	0.0152405530289319	0.349648822535831	0.00298122809565878	0.981964311184278	0.997738342023312
ENSG00000170242	USP47	1.99493199737333e-17	-0.156306868411661	0.179905422664274	0.698052648157838	0.0976254259619029	0.389841151149776	0.997738342023312
ENSG00000170145	SIK2	4.65484132720443e-17	-0.0165327436989824	0.887560208346202	0.987474377913478	0.0111099934742448	0.9242824540851	0.997738342023312
ENSG00000170144	HNRNPA3	-2.80446961949584e-17	-0.128547420719659	0.448947736809267	0.846290731458708	-0.187279601336034	0.277172701428981	0.997738342023312
ENSG00000170142	UBE2E1	5.66676335485757e-17	0.0636623069375811	0.756941325311695	0.95051538557659	0.19428123466147	0.353933107101161	0.997738342023312
ENSG00000170035	UBE2E3	1.04083408558608e-17	0.077628445965632	0.72077217859203	0.945150533065251	-0.103205893892785	0.635450045302151	0.997738342023312
ENSG00000170027	YWHAG	9.13621030681118e-17	-0.16755085276564	0.282823057577595	0.776106825658298	0.0643709303306452	0.672562280718758	0.997738342023312
ENSG00000170017	ALCAM	1.50342701251323e-17	-0.260354703327059	0.0668600563943969	0.536891279918916	-0.0726060358313119	0.581153551093103	0.997738342023312
ENSG00000170004	CHD3	-1.01770443923973e-16	0.0513131122703863	0.796985490724049	0.959704142352932	-0.0586070605465661	0.769007204419657	0.997738342023312
ENSG00000169967	MAP3K2	-2.08166817117217e-17	0.153506297783998	0.370659043959769	0.807443679701842	-0.0820975563082409	0.62733282837816	0.997738342023312
ENSG00000169905	TOR1AIP2	1.39356119236803e-16	-0.215632731847948	0.230676917748508	0.732128294227215	-0.116370955809972	0.507333367770199	0.997738342023312
ENSG00000169826	CSGALNACT2	4.62592926927149e-18	0.612980126980679	0.0304754938693682	0.40558040439234	-0.00623498901685093	0.980237738899571	0.997738342023312
ENSG00000169813	HNRNPF	2.77555756156289e-17	0.0132629902763266	0.934277043278824	0.993832552013729	0.321642948151687	0.066032569523012	0.997738342023312
ENSG00000169764	UGP2	-1.25767452008319e-16	-0.226064888947209	0.100264502628648	0.5974878309838	-0.0376749620425389	0.770032423377923	0.997738342023312
ENSG00000169762	TAPT1	-1.13696667821313e-16	0.197687439649937	0.192688863801833	0.705015022884187	0.0291936345644441	0.84116614129774	0.997738342023312
ENSG00000169714	CNBP	-2.60208521396521e-17	0.0691546437336882	0.688090071497709	0.939273722729132	0.00594674428722206	0.972353858850816	0.997738342023312
ENSG00000169710	FASN	-1.78387397446282e-16	-0.125506169305637	0.460565407435072	0.85277806326348	0.303176492177272	0.0922986523822467	0.997738342023312
ENSG00000169679	BUB1	-1.56125112837913e-17	-0.0255905166916719	0.81404791356108	0.966222746139603	-0.149652896934217	0.187031633155152	0.997738342023312
ENSG00000169629	RGPD8	-7.14127830943786e-17	-0.376847695558662	0.0778429035834466	0.56297101590872	-0.0666901432906097	0.73664902112701	0.997738342023312
ENSG00000169621	APLF	5.89083180383791e-17	0.506354573578449	0.0137300830735039	0.344905692455082	0.136286331228983	0.445223883267945	0.997738342023312
ENSG00000169592	INO80E	-3.00685402502647e-17	-0.367146828331992	0.077806897483004	0.56297101590872	0.066862985292201	0.729292535894988	0.997738342023312
ENSG00000169554	ZEB2	2.42861286636753e-17	-0.0543620950898887	0.741322458053238	0.948376584729467	-0.0768036372700545	0.64182191062044	0.997738342023312
ENSG00000169504	CLIC4	1.15648231731787e-18	-0.13654201113536	0.494776654752761	0.867407579758155	-0.17257261833776	0.391328969647927	0.997738342023312
ENSG00000169499	PLEKHA2	5.00178602239979e-17	0.110500608641076	0.375902691403474	0.811741680235917	-0.190007219676711	0.14125982983441	0.997738342023312
ENSG00000169429	CXCL8	-9.77227558133601e-17	0.841392029336166	0.00506286116637231	0.259582468045845	-0.525060970694899	0.051374258433949	0.997738342023312
ENSG00000169375	SIN3A	-1.24719389908249e-16	-0.354633504896428	0.0624200215056153	0.529083991809501	-0.2990848901069	0.10795867530029	0.997738342023312
ENSG00000169359	SLC33A1	-1.0075852189632e-16	0.18586621506087	0.130220364562379	0.641293992225301	0.113153477052759	0.34031483456886	0.997738342023312
ENSG00000169299	PGM2	6.93889390390723e-17	-0.480538846076587	0.0160030109522045	0.351567289282352	-0.0263234145559441	0.878501499383252	0.997738342023312
ENSG00000169288	MRPL1	1.39283839091971e-16	-0.0250648005634141	0.910910552569587	0.991379895802413	-0.236295611625277	0.303893143137133	0.997738342023312
ENSG00000169251	NMD3	-5.56557115209226e-18	-0.0321637701500848	0.833815374244465	0.970432233391445	-0.134670871412875	0.387856063834481	0.997738342023312
ENSG00000169223	LMAN2	1.23888168242677e-16	0.140884276398101	0.175484175843321	0.689140249943561	0.110582691122264	0.279602778149947	0.997738342023312
ENSG00000169180	XPO6	-3.81639164714898e-17	0.0216088119417929	0.879496667813813	0.985804940784838	0.129832385633056	0.371456981808771	0.997738342023312
ENSG00000169139	UBE2V2	8.73144149574993e-17	-0.408343659297903	0.10204872597642	0.599659088543694	-0.244509533728263	0.307772440406431	0.997738342023312
ENSG00000169118	CSNK1G1	-6.36065274524829e-17	-0.190580482745443	0.133411305217881	0.643158023655374	-0.16664440956577	0.184025676397483	0.997738342023312
ENSG00000169087	HSPBAP1	-4.39463280580791e-17	-0.103533353895773	0.603969618025777	0.908360619389744	-0.0203382226469859	0.918328773491375	0.997738342023312
ENSG00000169084	DHRSX	7.25692654116964e-17	0.0919864690976538	0.525564995914541	0.879320701664159	-0.275778861568918	0.0756642804985622	0.997738342023312
ENSG00000169062	UPF3A	-4.26452854510965e-17	0.11449521862328	0.393671188201426	0.819392411286459	0.158818004938304	0.244062990540592	0.997738342023312
ENSG00000169045	HNRNPH1	1.70581141804386e-17	-0.0791517243920265	0.569496952552149	0.893960266954858	0.0091608950255367	0.947102331643284	0.997738342023312
ENSG00000168961	LGALS9	3.61400724161835e-17	-0.0319560259344022	0.843116787029604	0.974025086880166	0.0332478258163486	0.836874915697484	0.997738342023312
ENSG00000168958	MFF	1.44560289664734e-17	-0.155627370425833	0.458938116043866	0.852419300209541	0.00683457286041111	0.973704436636147	0.997738342023312
ENSG00000168924	LETM1	-5.97756797763675e-17	-0.336615770834292	0.108658299089853	0.610671060735635	0.0119048130674542	0.951775888872284	0.997738342023312
ENSG00000168918	INPP5D	8.38449680055457e-18	-0.00672669008334592	0.971898632394	0.997322885249666	-0.16475896423031	0.396549005022274	0.997738342023312
ENSG00000168906	MAT2A	-3.939267893364e-18	-0.00878220059415058	0.968704934977306	0.997322885249666	0.0877359108271153	0.696165616795074	0.997738342023312
ENSG00000168883	USP39	6.36065274524829e-18	-0.0725570614376033	0.507327800589231	0.87168069656985	0.0496674461383534	0.648086555171275	0.997738342023312
ENSG00000168872	DDX19A	-1.73472347597681e-18	-0.0939301268316321	0.570819439306506	0.893960266954858	-0.164189204676043	0.329264889728244	0.997738342023312
ENSG00000168827	GFM1	3.12250225675825e-17	-0.0823358551721251	0.69063961840007	0.940822526090412	-0.00831372798166088	0.967822064635922	0.997738342023312
ENSG00000168818	STX18	-1.95879192495714e-17	-0.159823565809446	0.45320969113183	0.847687039069696	-0.280085645001825	0.200572793598862	0.997738342023312
ENSG00000168724	DNAJC21	5.88179678573386e-17	0.176185011744066	0.351830217471129	0.803096679728751	0.0452387973629139	0.807351047182731	0.997738342023312
ENSG00000168615	ADAM9	2.54426109809932e-17	0.0874475539603702	0.481918142827003	0.864084828211694	0.145061765745536	0.252892022744035	0.997738342023312
ENSG00000168610	STAT3	5.3776427755281e-17	0.070852889901877	0.675917639976851	0.937506544799061	0.1336293384553	0.435335837583633	0.997738342023312
ENSG00000168575	SLC20A2	-1.58654917907045e-17	0.244080545197775	0.0552730653594262	0.502126006753898	0.132636692614609	0.267849315825242	0.997738342023312
ENSG00000168566	SNRNP48	3.41162283608772e-17	-0.327312473751121	0.213202536603848	0.721839588779561	-0.045179367166243	0.858429861496027	0.997738342023312
ENSG00000168538	TRAPPC11	-6.64977332457776e-17	0.108981997834875	0.56143881044719	0.892194656111334	-0.075399120685275	0.686596865900553	0.997738342023312
ENSG00000168522	FNTA	1.63714528045311e-17	0.0832675434998062	0.431830426456156	0.840063561849134	-0.0864825837211702	0.414804023215307	0.997738342023312
ENSG00000168488	ATXN2L	2.57317315603226e-17	-0.337820152110231	0.0379747050138929	0.445877212920085	-0.0991898607716968	0.501835807356704	0.997738342023312
ENSG00000168461	RAB31	7.63278329429795e-17	0.707855738626265	0.00951272590444022	0.300515651715464	-0.0887009839303197	0.700497713682852	0.997738342023312
ENSG00000168439	STIP1	9.9276778927256e-17	-0.413860132537853	0.00498008997083903	0.259450540919809	0.197634048191298	0.121326986407393	0.997738342023312
ENSG00000168434	COG7	-3.53088507506113e-17	-0.117575102351764	0.373654079432578	0.809978333226486	-0.0299311355519105	0.817614379131894	0.997738342023312
ENSG00000168411	RFWD3	7.83516769982858e-17	-0.257738666057858	0.0554565143650885	0.502126006753898	-0.0965301710069084	0.438400039363097	0.997738342023312
ENSG00000168397	ATG4B	1.24321849111671e-17	0.0618843039343204	0.583621242208616	0.898137588874355	0.0105310143928242	0.925158111034342	0.997738342023312
ENSG00000168389	MFSD2A	7.1701903673708e-17	0.173087074125887	0.28071597261506	0.773150750079013	-0.0441199507608667	0.777643908507111	0.997738342023312
ENSG00000168385	SEPT2	9.94574792893369e-17	-0.301192115317934	0.027901138929743	0.399233024083425	0.0354919837081222	0.770175085889841	0.997738342023312
ENSG00000168374	ARF4	3.40439482160448e-17	0.0707237099777471	0.704075684065808	0.942839159628051	-0.210741754580471	0.27030665374533	0.997738342023312
ENSG00000168300	PCMTD1	-9.13621030681118e-17	0.691381164234155	0.000131895025956275	0.045346895813253	-0.0963634463591668	0.43552565339982	0.997738342023312
ENSG00000168297	PXK	-2.6599093298311e-17	-0.239777503094031	0.0686458805692599	0.54146615833295	-0.0879830481789388	0.473542307993041	0.997738342023312
ENSG00000168291	PDHB	-7.18826040357889e-17	-0.349444703678667	0.0270392184102212	0.399233024083425	-0.00268572482403745	0.984659374993044	0.997738342023312
ENSG00000168288	MMADHC	-4.56810515340559e-17	-0.186092148298141	0.216195921432575	0.722437364121113	0.253544439236311	0.101645909679552	0.997738342023312
ENSG00000168283	BMI1	-3.32488666228888e-17	-0.118323622788301	0.305281498410247	0.792322333662561	-0.111229436658977	0.33379540417975	0.997738342023312
ENSG00000168268	NT5DC2	1.17672075787093e-16	-0.111097372239663	0.587748933666783	0.901890605109374	-0.248036073145121	0.238770604677867	0.997738342023312
ENSG00000168259	DNAJC7	2.02384405530628e-16	-0.637160744002907	0.103801868128132	0.601366738970216	-0.0666210864317643	0.855972363989187	0.997738342023312
ENSG00000168255	POLR2J3	8.32667268468867e-17	-0.376518842328272	0.019971284503907	0.364871579752993	-0.192292373796183	0.19116694053147	0.997738342023312
ENSG00000168228	ZCCHC4	-6.69314141147718e-17	0.040806929739165	0.702262022544017	0.942839159628051	0.0205785557768359	0.846734523646554	0.997738342023312
ENSG00000168216	LMBRD1	-1.76002152666814e-17	0.370529626716481	0.0031320069824528	0.22299889715064	-0.334294318078818	0.00593192910167531	0.997738342023312
ENSG00000168214	RBPJ	2.18286037393748e-17	0.0915777711678318	0.439776514163066	0.841722790548664	-0.0992458715878138	0.403610974787372	0.997738342023312
ENSG00000168172	HOOK3	6.72205346941013e-18	0.0407951713400629	0.768176136632534	0.952859598052899	0.0138157422744676	0.920335222386043	0.997738342023312
ENSG00000168118	RAB4A	-2.89120579329468e-18	-0.155857083696073	0.246341650154236	0.749101107852139	0.0691106693741623	0.597681351115733	0.997738342023312
ENSG00000168092	PAFAH1B2	7.49906502635807e-18	0.0227553842391273	0.8608498335343	0.979292447515269	-0.142330489235618	0.285982426838806	0.997738342023312
ENSG00000168071	CCDC88B	-1.11311423041845e-17	0.30543718700329	0.0636895613488517	0.529227879566873	-0.278089067104458	0.0871590326458022	0.997738342023312
ENSG00000168066	SF1	2.6599093298311e-17	-0.285294134994538	0.179133011082441	0.695687475767443	-0.191193358435862	0.35655968527456	0.997738342023312
ENSG00000168038	ULK4	-9.72529348719497e-17	-0.2712980061101	0.0219526176217605	0.372149136826035	-0.0759106282891258	0.469659458701372	0.997738342023312
ENSG00000168036	CTNNB1	-2.67436535879758e-17	0.286965226937274	0.177251387445976	0.692155326480082	0.152624284659366	0.458925161004035	0.997738342023312
ENSG00000168028	RPSA	1.21430643318376e-16	-0.174180702737539	0.235915063540174	0.738877677011455	-0.103499932104718	0.471587884873542	0.997738342023312
ENSG00000168014	C2CD3	-2.76832954707965e-17	-0.0238102244990725	0.857697861961516	0.978687267304439	-0.178276021668474	0.1971984208114	0.997738342023312
ENSG00000168010	ATG16L2	1.6306400674182e-16	0.389124322282885	0.017550899456092	0.358006196992576	0.0696354437997989	0.625760499826925	0.997738342023312
ENSG00000168003	SLC3A2	-1.66244333114444e-17	0.232402694835218	0.184768622277076	0.701905635766912	0.139206681897007	0.414373865304765	0.997738342023312
ENSG00000167986	DDB1	1.60461921527855e-17	-0.09379084430701	0.433824025617501	0.840382646179123	-0.103455184996844	0.389461067584734	0.997738342023312
ENSG00000167978	SRRM2	-9.25185853854297e-18	-0.457222661933257	0.0906186434678802	0.587060301796988	-0.0778456497849497	0.757571579487723	0.997738342023312
ENSG00000167904	TMEM68	1.53233907044618e-17	0.066740955209577	0.551702474496612	0.888893177600904	-0.12045229306319	0.291715406858295	0.997738342023312
ENSG00000167895	TMC8	4.53557908823103e-17	0.401591660948771	0.00342311968161849	0.232120115553559	0.0221215137390952	0.840536287732319	0.997738342023312
ENSG00000167881	SRP68	-4.97287396446685e-17	-0.425278352210153	0.00604617958981226	0.275754013377109	0.156228278153755	0.236708565951436	0.997738342023312
ENSG00000167863	ATP5H	7.25692654116964e-17	-0.089837214860508	0.536306302399555	0.884165231986345	0.0337388058190236	0.814897347228641	0.997738342023312
ENSG00000167792	NDUFV1	1.44560289664734e-17	0.0225747611928812	0.855889654404553	0.978687267304439	-0.124892651146289	0.326086195064733	0.997738342023312
ENSG00000167747	C19orf48	1.63642247900479e-16	0.246936134497594	0.370195601271364	0.807443679701842	0.466192811635744	0.105907987857744	0.997738342023312
ENSG00000167721	TSR1	8.7061434450586e-17	-0.0019113297468491	0.987517744523897	0.997322885249666	0.106631537488402	0.391307462464694	0.997738342023312
ENSG00000167670	CHAF1A	2.60208521396521e-18	-0.166146262573617	0.510074128899176	0.872406981914407	0.0462175035510465	0.853199346862257	0.997738342023312
ENSG00000167658	EEF2	-4.09105619751197e-17	-0.273499685310274	0.0903315742646874	0.587060301796988	0.13308805504893	0.384878622018559	0.997738342023312
ENSG00000167632	TRAPPC9	-8.06646416329215e-17	0.0386074160689946	0.792211678549163	0.959596263181053	-0.0644050520398057	0.661271258056003	0.997738342023312
ENSG00000167615	LENG8	1.06396373193244e-16	0.0376546971608934	0.718328853923464	0.945150533065251	0.0360000536927682	0.730141794234538	0.997738342023312
ENSG00000167613	LAIR1	3.44053489402067e-17	0.0879609237672873	0.535288299972751	0.884165231986345	0.139206069043934	0.333101044125353	0.997738342023312
ENSG00000167553	TUBA1C	-5.40655483346105e-17	-0.663282750896466	0.000368162522627523	0.0889536360536521	-0.0833833823833697	0.533535996919511	0.997738342023312
ENSG00000167548	KMT2D	-6.47630097698008e-17	-0.411414265501026	0.0407272394022859	0.459446109919343	-0.148988655382372	0.417818852466854	0.997738342023312
ENSG00000167526	RPL13	2.38885878670973e-17	0.120653301109905	0.489347336901942	0.865115864220406	0.0577891382982018	0.738293165466283	0.997738342023312
ENSG00000167522	ANKRD11	-4.0187760526796e-17	-0.0664972381403198	0.780426192931809	0.956665909958303	-0.113901832590018	0.634245619440061	0.997738342023312
ENSG00000167461	RAB8A	2.86229373536173e-17	-0.193412078013223	0.272738297785183	0.769923491610804	-0.141171658941128	0.417145512506112	0.997738342023312
ENSG00000167460	TPM4	8.5290570902193e-17	-0.115909994812015	0.630233893980156	0.920367084798418	-0.0157985448852015	0.94739409868003	0.997738342023312
ENSG00000167325	RRM1	1.2999132297196e-18	0.0719452506995771	0.461441908424721	0.85277806326348	-0.256932399608806	0.0201318408723262	0.997738342023312
ENSG00000167323	STIM1	-1.27213054904966e-17	0.162001760512808	0.234515189930795	0.737195652232785	0.181704528363376	0.186073079583462	0.997738342023312
ENSG00000167264	DUS2	2.19731640290396e-17	0.0490658770732406	0.709011900557419	0.943738327379504	0.0422153498117956	0.747936041999874	0.997738342023312
ENSG00000167258	CDK12	2.58762918499874e-17	-0.206357432018467	0.171827960021241	0.687041665720555	0.109559608253296	0.453669537699595	0.997738342023312
ENSG00000167232	ZNF91	3.14780030744958e-17	0.457883456288895	0.00819781168056022	0.298406619159661	-0.459928899100278	0.00799279623175176	0.997738342023312
ENSG00000167220	HDHD2	1.03360607110285e-17	-0.186524389381939	0.207856911427457	0.716145118549395	-0.0782194838957735	0.585574562496823	0.997738342023312
ENSG00000167202	TBC1D2B	-5.13189028309805e-18	-0.0925323789849526	0.43387109530469	0.840382646179123	-0.00234499427336056	0.983938215404694	0.997738342023312
ENSG00000167113	COQ4	-6.50882704215465e-17	0.254708140563821	0.254616173261375	0.755979911637952	0.116269776797435	0.593904839755197	0.997738342023312
ENSG00000167088	SNRPD1	-1.15648231731787e-18	-0.0015646901180902	0.99424236073018	0.999296015818471	0.062290015220651	0.774341393934324	0.997738342023312
ENSG00000167005	NUDT21	3.18936139072819e-17	-0.107097584592721	0.347578168121158	0.802778521091069	0.0774012944556991	0.492861596666051	0.997738342023312
ENSG00000167004	PDIA3	-1.3588667228485e-17	0.090822187496057	0.553258882387811	0.889545331411641	0.148537931539977	0.338912491931866	0.997738342023312
ENSG00000166986	MARS	-8.84708972748172e-17	-0.277146533504585	0.120759593417878	0.632447714272634	0.220404008604484	0.207806107317829	0.997738342023312
ENSG00000166974	MAPRE2	4.77048955893622e-17	-0.144379502529294	0.305952251491453	0.793099525710854	0.0335551069630697	0.807402848403116	0.997738342023312
ENSG00000166938	DIS3L	-1.01481323344643e-16	-0.288539958394719	0.0543158309815996	0.502126006753898	-0.0349064364687441	0.798704018384033	0.997738342023312
ENSG00000166913	YWHAB	-1.071914547864e-16	0.0686104501432509	0.711102857614279	0.943738327379504	-0.100773481150037	0.587871759661487	0.997738342023312
ENSG00000166902	MRPL16	7.97249997501008e-17	-0.694674236303556	0.0203680678584608	0.364871579752993	-0.0354125904762758	0.89223512120071	0.997738342023312
ENSG00000166900	STX3	1.03794287979279e-16	0.0572284568972304	0.806546795851728	0.962974398914305	-0.206957129471934	0.383993724418965	0.997738342023312
ENSG00000166896	ATP23	-1.76363553390975e-17	0.0252367201421476	0.820503947568936	0.967718761491875	-0.0922538998796284	0.413921278622445	0.997738342023312
ENSG00000166889	PATL1	4.16333634234434e-17	-0.38575008765564	0.0514527685212864	0.500378635588769	-0.120952590250596	0.506412559974349	0.997738342023312
ENSG00000166888	STAT6	-5.2403105003466e-17	0.0643734758053489	0.660621824827922	0.931411364905901	-0.000309982295164601	0.998305154658805	0.99948453721077
ENSG00000166881	NEMP1	-8.63567030384704e-17	-0.00664408020965939	0.959241489333506	0.994983494452886	0.099626003623011	0.449812114200043	0.997738342023312
ENSG00000166825	ANPEP	-5.08273978461204e-16	0.467478873761636	0.171778456722994	0.687041665720555	0.0986838050122896	0.763093640253785	0.997738342023312
ENSG00000166788	SAAL1	-9.36750677027476e-17	-0.069271003421686	0.727239754854608	0.946510187083048	-0.228717244654102	0.262717160718018	0.997738342023312
ENSG00000166783	KIAA0430	9.04947413301234e-17	-0.0290486287392461	0.794476391322473	0.959596263181053	-0.157360738117148	0.17663511181583	0.997738342023312
ENSG00000166747	AP1G1	-4.75603352996975e-17	-0.0145752341950507	0.884789650722604	0.987474377913478	-0.199321310992665	0.0680961088524044	0.997738342023312
ENSG00000166710	B2M	1.97324795392362e-17	0.0504381167459235	0.79290406744399	0.959596263181053	0.0243194524463888	0.899137303743447	0.997738342023312
ENSG00000166685	COG1	4.03142507802527e-17	0.0894419058280299	0.445885969184844	0.846290731458708	0.158905078549041	0.188107392417571	0.997738342023312
ENSG00000166598	HSP90B1	5.94142790522056e-17	0.143325093085496	0.379559667285762	0.814813516906922	-0.0284042548417612	0.859247262921289	0.997738342023312
ENSG00000166575	TMEM135	2.717733445697e-17	-0.199462642161456	0.171316273551421	0.687041665720555	0.049595284891479	0.722480238170311	0.997738342023312
ENSG00000166508	MCM7	-4.69820941410385e-17	-0.401589349081765	0.139645651489891	0.648463616768557	0.153364680852276	0.554937836396989	0.997738342023312
ENSG00000166501	PRKCB	-6.76542155630955e-17	0.0124684802300312	0.938305913145968	0.994575859843136	-0.032552937262997	0.83999149691988	0.997738342023312
ENSG00000166483	WEE1	-4.27175655959289e-17	-0.119088652121154	0.287443409393504	0.779656028526381	0.035105238593984	0.747754511158633	0.997738342023312
ENSG00000166479	TMX3	-2.84060969191202e-17	0.04741874128953	0.639984316857561	0.923628205839411	-0.00671381949095754	0.946924232431097	0.997738342023312
ENSG00000166478	ZNF143	-4.97287396446685e-17	-0.0405412025546357	0.776053533391494	0.956665909958303	0.0344396002941899	0.808946853197302	0.997738342023312
ENSG00000166471	TMEM41B	3.98986399474666e-17	0.268336854148351	0.0976251832541351	0.594635841668214	0.0860358583960562	0.572601350850546	0.997738342023312
ENSG00000166451	CENPN	-7.80625564189563e-17	0.289775531793563	0.151374983438531	0.661220786553584	0.100135243332776	0.60426943729487	0.997738342023312
ENSG00000166441	RPL27A	-4.73434948652004e-17	-0.14461231907553	0.173853216538609	0.689140249943561	0.0928267588093539	0.370280647736111	0.997738342023312
