chr	start	end	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	logFC	p_value	ensembl
chr3	180970295	180970344	FXR1	0	+	180970295	180970344	0	1	49	0	-0.949080554697146	0.000902189737869929	ENSG00000114416.18
chr3	47415172	47417162	SCAP	0	-	47415172	47417162	0	2	9,41	0,1950	1.8647846042391	0.000961547079442404	ENSG00000114650.20
chr3	42635233	42635282	NKTR	0	+	42635233	42635282	0	1	49	0	-0.922619866925802	0.00134011735913864	ENSG00000114857.18
chr3	42638964	42639013	NKTR	0	+	42638964	42639013	0	1	49	0	-1.74919985486593	0.00265953232634797	ENSG00000114857.18
chr2	208325889	208325938	PIKFYVE	0	+	208325889	208325938	0	1	49	0	-0.741937344729377	0.00211317320457049	ENSG00000115020.17
chr2	231460550	231460703	NCL	0	-	231460550	231460703	0	2	15,35	0,119	-0.740400065410493	0.00188144275166702	ENSG00000115053.16
chr2	74529435	74529484	AUP1	0	-	74529435	74529484	0	1	49	0	1.37536529058235	0.000267230846316746	ENSG00000115307.17
chr2	74529662	74529711	AUP1	0	-	74529662	74529711	0	1	49	0	0.975379648244162	0.000961004950480238	ENSG00000115307.17
chr2	54987689	55010126	RTN4	0	-	54987689	55010126	0	2	10,40	0,22398	-1.09861228866811	0.000411435383690928	ENSG00000115310.18
chr2	61188313	61188362	USP34	0	-	61188313	61188362	0	1	49	0	-1.12701176318979	0.00018947961568816	ENSG00000115464.15
chr2	61348201	61348250	USP34	0	-	61348201	61348250	0	1	49	0	-0.863198644762097	0.00178291680742348	ENSG00000115464.15
chr2	197400105	197400154	SF3B1	0	-	197400105	197400154	0	1	49	0	-1.25276296849543	0.0017665358636364	ENSG00000115524.17
chr2	197400869	197400918	SF3B1	0	-	197400869	197400918	0	1	49	0	-0.864689603099074	0.000820962178969431	ENSG00000115524.17
chr2	32415419	32415468	BIRC6	0	+	32415419	32415468	0	1	49	0	-1.17411984117626	0.000584464606300905	ENSG00000115760.14
chr2	37228329	37228378	CEBPZ	0	-	37228329	37228378	0	1	49	0	-1.40282366305075	0.000681604553524951	ENSG00000115816.15
chr2	135135740	135135789	RAB3GAP1	0	+	135135740	135135789	0	1	49	0	-0.8754687373539	0.00113909604642992	ENSG00000115839.18
chr2	39023129	39023178	SOS1	0	-	39023129	39023178	0	1	49	0	-1.38629436105224	0.00249744637613625	ENSG00000115904.13
chr2	47799230	47799329	MSH6	0	+	47799230	47799329	0	1	99	0	-1.01269560253766	4.14945433514937e-06	ENSG00000116062.17
chr2	47800923	47801022	MSH6	0	+	47800923	47801022	0	1	99	0	-0.778564931714297	4.30939973633057e-06	ENSG00000116062.17
chr2	73450113	73450162	ALMS1	0	+	73450113	73450162	0	1	49	0	-0.878289613695542	0.00109178047557401	ENSG00000116127.18
chr2	73572754	73572803	ALMS1	0	+	73572754	73572803	0	1	49	0	-0.722417562860057	0.00160858336388337	ENSG00000116127.18
chr1	155438500	155438549	ASH1L	0	-	155438500	155438549	0	1	49	0	-0.969900182479535	0.000121687406296922	ENSG00000116539.13
chr1	155438850	155438899	ASH1L	0	-	155438850	155438899	0	1	49	0	-0.686993314985567	0.0022067526933871	ENSG00000116539.13
chr1	155477964	155478013	ASH1L	0	-	155477964	155478013	0	1	49	0	-0.965080896043415	0.00133913872658742	ENSG00000116539.13
chr1	155481859	155481908	ASH1L	0	-	155481859	155481908	0	1	49	0	-1.41528189799356	0.000693619466945461	ENSG00000116539.13
chr1	155482158	155482207	ASH1L	0	-	155482158	155482207	0	1	49	0	-0.595818836599383	0.00239245300035018	ENSG00000116539.13
chr1	155521275	155521324	ASH1L	0	-	155521275	155521324	0	1	49	0	-0.917516973597398	0.00058359702304267	ENSG00000116539.13
chr1	155521425	155521474	ASH1L	0	-	155521425	155521474	0	1	49	0	-1.28519824424853	0.000503750283112447	ENSG00000116539.13
chr1	35189201	35189250	SFPQ	0	-	35189201	35189250	0	1	49	0	-1.12833215805304	4.38664048818538e-05	ENSG00000116560.11
chr1	35190814	35190863	SFPQ	0	-	35190814	35190863	0	1	49	0	-1.71379792775834	0.000148587152563606	ENSG00000116560.11
chr1	155947946	155947995	ARHGEF2	0	-	155947946	155947995	0	1	49	0	1.14681439046947	0.000602294504200462	ENSG00000116584.20
chr1	11674778	11675092	MAD2L2	0	-	11674778	11675092	0	2	39,11	0,304	2.89037175789573	1.85380114370304e-07	ENSG00000116670.15
chr1	185298182	185298231	IVNS1ABP	0	-	185298182	185298231	0	1	49	0	-1.23053983171066	0.000341495431494088	ENSG00000116679.16
chr1	67685881	67685930	GADD45A	0	+	67685881	67685930	0	1	49	0	1.54044504089055	0.000844573827901596	ENSG00000116717.13
chr1	193069097	193069146	RO60	0	+	193069097	193069146	0	1	49	0	-0.837978128438393	0.00265044999507968	ENSG00000116747.12
chr1	15727727	15727776	PLEKHM2	0	+	15727727	15727776	0	1	49	0	0.939105409640085	0.000829214095359299	ENSG00000116786.13
chr1	117075257	117075306	TTF2	0	+	117075257	117075306	0	1	49	0	-0.684916681385508	0.000759232839537383	ENSG00000116830.12
chr1	36178804	36178853	MAP7D1	0	+	36178804	36178853	0	1	49	0	0.908855753386635	0.00162347571495869	ENSG00000116871.15
chr1	36455866	36455915	MRPS15	0	-	36455866	36455915	0	1	49	0	0.502793452068727	0.00236670638898762	ENSG00000116898.12
chr1	231267896	231269896	GNPAT	0	+	231267896	231269896	0	2	16,34	0,1967	-1.34707364795189	0.0025104729621015	ENSG00000116906.13
chr1	40239127	40239176	RLF	0	+	40239127	40239176	0	1	49	0	-1.18504479443985	0.000155309722783214	ENSG00000117000.9
chr1	85708086	85708135	ZNHIT6	0	-	85708086	85708135	0	1	49	0	1.16760516015504	0.00205509581918406	ENSG00000117174.11
chr1	21225311	21225360	ECE1	0	-	21225311	21225360	0	1	49	0	1.35239280935596	0.000822119518552267	ENSG00000117298.16
chr1	171542016	171542065	PRRC2C	0	+	171542016	171542065	0	1	49	0	-1.12873504812322	4.65767131939687e-05	ENSG00000117523.16
chr1	214640139	214640188	CENPF	0	+	214640139	214640188	0	1	49	0	-1.57734959788263	0.000312903151450716	ENSG00000117724.13
chr1	214640238	214640287	CENPF	0	+	214640238	214640287	0	1	49	0	-0.882389180198412	0.0014912330932082	ENSG00000117724.13
chr1	214640687	214640736	CENPF	0	+	214640687	214640736	0	1	49	0	-1.1349799328397	0.00196660727307962	ENSG00000117724.13
chr1	214640787	214640836	CENPF	0	+	214640787	214640836	0	1	49	0	-1.13635261665096	0.000925206690938207	ENSG00000117724.13
chr1	214641635	214641684	CENPF	0	+	214641635	214641684	0	1	49	0	-0.949478723128176	0.002461222650744	ENSG00000117724.13
chr1	214642383	214642432	CENPF	0	+	214642383	214642432	0	1	49	0	-1.46151778104923	0.00258629159222834	ENSG00000117724.13
chr1	214645212	214645261	CENPF	0	+	214645212	214645261	0	1	49	0	-1.47381373913959	0.00180092989488834	ENSG00000117724.13
chr1	214645711	214645760	CENPF	0	+	214645711	214645760	0	1	49	0	-1.60718819270109	0.000648384281927483	ENSG00000117724.13
chr19	45406209	45406258	CD3EAP	0	+	45406209	45406258	0	1	49	0	1.21924027631667	0.00225402154917476	ENSG00000117877.10
chr11	118473795	118473844	KMT2A	0	+	118473795	118473844	0	1	49	0	-0.998528830111126	0.000371019213043944	ENSG00000118058.23
chr11	118503984	118504033	KMT2A	0	+	118503984	118504033	0	1	49	0	-0.735111379658977	0.00246798924926483	ENSG00000118058.23
chr1	200739558	200739607	CAMSAP2	0	+	200739558	200739607	0	1	49	0	-1.08743898805019	0.00213814682939029	ENSG00000118200.14
chr1	200848818	200848867	CAMSAP2	0	+	200848818	200848867	0	1	49	0	-1.26025364022429	0.00235427826684642	ENSG00000118200.14
chr1	200857913	200857962	CAMSAP2	0	+	200857913	200857962	0	1	49	0	-1.38629436111991	0.00218801342980002	ENSG00000118200.14
chr6	89864221	89864270	CASP8AP2	0	+	89864221	89864270	0	1	49	0	-1.16594540873628	0.000426991957760636	ENSG00000118412.12
chr6	89866151	89866200	CASP8AP2	0	+	89866151	89866200	0	1	49	0	-0.544855372352302	0.00222196565370192	ENSG00000118412.12
chr6	145805073	145805122	FBXO30	0	-	145805073	145805122	0	1	49	0	-1.15449274706245	0.0017851467760257	ENSG00000118496.5
chr18	3262978	3263027	MYL12B	0	+	3262978	3263027	0	1	49	0	3.19867311755067	2.30975967574487e-07	ENSG00000118680.13
chr6	108679994	108680043	FOXO3	0	+	108679994	108680043	0	1	49	0	1.3862943610397	0.000711641536605745	ENSG00000118689.15
chr3	196886430	196886479	SENP5	0	+	196886430	196886479	0	1	49	0	-0.611801541105993	0.000997587734179794	ENSG00000119231.11
chr14	77028262	77028311	IRF2BPL	0	-	77028262	77028311	0	1	49	0	1.15577070250486	0.0010498197740666	ENSG00000119669.5
chr14	73107835	73107884	RBM25	0	+	73107835	73107884	0	1	49	0	-1.49326648067213	0.000543022176378582	ENSG00000119707.14
chr5	168566207	168566256	PANK3	0	-	168566207	168566256	0	1	49	0	-1.08743898807005	0.00266518147369599	ENSG00000120137.7
chr5	140671024	140671073	WDR55	0	+	140671024	140671073	0	1	49	0	0.869037847009569	0.00263938724712365	ENSG00000120314.18
chr5	140673975	140674024	WDR55	0	+	140673975	140674024	0	1	49	0	0.583448263308266	0.00133777104504751	ENSG00000120314.18
chr13	31139063	31139112	HSPH1	0	-	31139063	31139112	0	1	49	0	-1.33180617583582	9.23702530464255e-05	ENSG00000120694.20
chr5	138507491	138507540	ETF1	0	-	138507491	138507540	0	1	49	0	-0.775385278796877	0.00231513418456908	ENSG00000120705.13
chr5	138507641	138507690	ETF1	0	-	138507641	138507690	0	1	49	0	-1.34117392583942	0.000357198529024161	ENSG00000120705.13
chr12	98515762	98515811	TMPO	0	+	98515762	98515811	0	1	49	0	-1.03752459668842	0.00192150396221213	ENSG00000120802.13
chr12	98544318	98544459	TMPO	0	+	98544318	98544459	0	2	32,18	0,124	-0.962810747509046	0.00160388980034143	ENSG00000120802.13
chr8	23022613	23022662	TNFRSF10B	0	-	23022613	23022662	0	1	49	0	-0.591893446854772	0.00185650099654089	ENSG00000120889.13
chr1	11023595	11023644	TARDBP	0	+	11023595	11023644	0	1	49	0	-1.03236290312691	0.000938183555047378	ENSG00000120948.18
chr11	28069358	28069407	KIF18A	0	-	28069358	28069407	0	1	49	0	-1.12718566111184	0.000471021319126908	ENSG00000121621.7
chr11	45910207	45910256	PEX16	0	-	45910207	45910256	0	1	49	0	1.76358859227676	0.00169624558111614	ENSG00000121680.16
chr7	100353989	100355168	PILRB	0	+	100353989	100355168	0	2	24,26	0,1154	1.64515599503234	0.00214848010503998	ENSG00000121716.20
chr16	24540412	24540461	RBBP6	0	+	24540412	24540461	0	1	49	0	-0.748717031714757	0.00183306276799255	ENSG00000122257.20
chr10	87152160	87152209	SHLD2	0	+	87152160	87152209	0	1	49	0	-1.12718566111217	0.000823826529361416	ENSG00000122376.11
chr7	26196590	26196639	HNRNPA2B1	0	-	26196590	26196639	0	1	49	0	-0.824521075044447	0.00191356493081596	ENSG00000122566.21
chr12	113158564	113158613	DDX54	0	-	113158564	113158613	0	1	49	0	0.560722594910615	0.000839360595933591	ENSG00000123064.12
chr12	113181043	113183756	DDX54	0	-	113181043	113183756	0	2	16,34	0,2680	1.00822822719984	0.00163870425215284	ENSG00000123064.12
chr19	14409495	14409544	DDX39A	0	-	14409495	14409544	0	1	49	0	1.4880770554284	0.00108789677258858	ENSG00000123136.15
chr19	14413024	14413073	DDX39A	0	-	14413024	14413073	0	1	49	0	1.29928298413026	0.000613848375534798	ENSG00000123136.15
chr19	12730883	12731352	TRIR	0	-	12730883	12731352	0	2	186,9	0,461	1.04145387482817	1.91823133421028e-08	ENSG00000123144.11
chr19	14491713	14492875	GIPC1	0	-	14491713	14492875	0	2	31,19	0,1144	1.25276296849537	0.000710005813643555	ENSG00000123159.16
chr13	45975339	45975388	ZC3H13	0	-	45975339	45975388	0	1	49	0	-0.880610136854272	0.000463158540274011	ENSG00000123200.16
chr12	52055561	52055660	NR4A1	0	+	52055561	52055660	0	1	99	0	2.19722457733566	1.44671526196458e-05	ENSG00000123358.20
chr12	52055911	52055960	NR4A1	0	+	52055911	52055960	0	1	49	0	0.778802625138428	0.00220047166177351	ENSG00000123358.20
chr12	52056310	52056359	NR4A1	0	+	52056310	52056359	0	1	49	0	1.77070606002966	0.00137901086450909	ENSG00000123358.20
chr12	52056660	52056709	NR4A1	0	+	52056660	52056709	0	1	49	0	1.47590651977365	0.000526566075946256	ENSG00000123358.20
chr4	121813349	121813772	EXOSC9	0	+	121813349	121813772	0	2	32,18	0,406	-1.71297858936657	0.0026955639076246	ENSG00000123737.13
chr20	49270958	49271007	ZNFX1	0	-	49270958	49271007	0	1	49	0	0.908855753386635	0.00103323917409048	ENSG00000124201.15
chr6	43432754	43432803	ABCC10	0	+	43432754	43432803	0	1	49	0	0.675342555926408	0.00197824974804217	ENSG00000124574.15
chr6	7231703	7231752	RREB1	0	+	7231703	7231752	0	1	49	0	0.783531242028215	0.000937786640892945	ENSG00000124782.20
chr6	17637362	17637411	NUP153	0	-	17637362	17637411	0	1	49	0	-1.02549002383892	1.49767223264208e-05	ENSG00000124789.12
chr6	17637561	17637610	NUP153	0	-	17637561	17637610	0	1	49	0	-0.922521281624791	0.000696181834262566	ENSG00000124789.12
chr11	62524137	62524186	AHNAK	0	-	62524137	62524186	0	1	49	0	-0.798507696217771	0.00192745003371075	ENSG00000124942.14
chr11	62529577	62529626	AHNAK	0	-	62529577	62529626	0	1	49	0	-0.956296066487856	0.000941138311575274	ENSG00000124942.14
chr11	62532871	62532920	AHNAK	0	-	62532871	62532920	0	1	49	0	-0.645047385765534	0.00232649184843081	ENSG00000124942.14
chrX	119629474	119633374	SEPTIN6	0	-	119629474	119633374	0	2	35,15	0,3886	-0.600253433667249	0.0017030064135769	ENSG00000125354.23
chr17	75244716	75246556	GGA3	0	-	75244716	75246556	0	2	2,48	0,1793	0.680243775724037	0.00251474928008211	ENSG00000125447.18
chr19	6441761	6441810	SLC25A23	0	-	6441761	6441810	0	1	49	0	1.24653241876921	0.000111131349705751	ENSG00000125648.15
chr19	6380913	6380962	GTF2F1	0	-	6380913	6380962	0	1	49	0	1.22377543162209	0.000622196748332637	ENSG00000125651.14
chr19	6381703	6381752	GTF2F1	0	-	6381703	6381752	0	1	49	0	1.01983141081499	0.000809458169292343	ENSG00000125651.14
chrX	123614109	123614158	THOC2	0	-	123614109	123614158	0	1	49	0	-1.06014600783764	0.00218451232302319	ENSG00000125676.20
chr19	6682284	6682333	C3	0	-	6682284	6682333	0	1	49	0	0.998528830111137	0.00240771194339728	ENSG00000125730.17
chr19	6751232	6751281	TRIP10	0	+	6751232	6751281	0	1	49	0	1.32175583998232	0.0003165233204796	ENSG00000125733.18
chr19	45468540	45468589	FOSB	0	+	45468540	45468589	0	1	49	0	4.21950770383842	5.88416738667164e-08	ENSG00000125740.14
chr19	45471290	45471339	FOSB	0	+	45471290	45471339	0	1	49	0	3.21887582353052	1.01990458719614e-05	ENSG00000125740.14
chr19	45473395	45473444	FOSB	0	+	45473395	45473444	0	1	49	0	3.87120100957021	7.40516265862468e-07	ENSG00000125740.14
chr20	430841	430890	RBCK1	0	+	430841	430890	0	1	49	0	0.920931111430655	0.00120016271997436	ENSG00000125826.21
chr20	35480016	35480065	CEP250	0	+	35480016	35480065	0	1	49	0	1.0498221244986	0.00253968379763037	ENSG00000126001.16
chr20	35494550	35494599	CEP250	0	+	35494550	35494599	0	1	49	0	1.33500106673234	0.000109821122942444	ENSG00000126001.16
chr20	35503724	35503773	CEP250	0	+	35503724	35503773	0	1	49	0	0.962275845104599	0.00151329251819365	ENSG00000126001.16
chr14	103708864	103708913	KLC1	0	+	103708864	103708913	0	1	49	0	1.25276296849537	0.000603158819274863	ENSG00000126214.21
chr14	103712504	103712553	KLC1	0	+	103712504	103712553	0	1	49	0	0.75377180237638	0.000471671533443407	ENSG00000126214.21
chr14	103711062	103711111	XRCC3	0	-	103711062	103711111	0	1	49	0	1.32687094064909	0.000166518017187811	ENSG00000126215.14
chr13	113065190	113065239	MCF2L	0	+	113065190	113065239	0	1	49	0	1.40780056634085	5.13087109544896e-05	ENSG00000126217.21
chr13	113088586	113089616	MCF2L	0	+	113088586	113089616	0	2	43,7	0,1024	0.627057068730955	0.00144585495446847	ENSG00000126217.21
chr13	113097796	113097845	MCF2L	0	+	113097796	113097845	0	1	49	0	1.23474446299318	0.00232238001132001	ENSG00000126217.21
chr19	49664778	49664827	IRF3	0	-	49664778	49664827	0	1	49	0	1.35350453829721	0.00122478904706924	ENSG00000126456.16
chr19	49651001	49651099	SCAF1	0	+	49651001	49651099	0	1	98	0	1.69167600986741	2.08728014808878e-05	ENSG00000126461.15
chr19	49653034	49653083	SCAF1	0	+	49653034	49653083	0	1	49	0	0.772870654391982	0.000801079466746679	ENSG00000126461.15
chr19	49654691	49654740	SCAF1	0	+	49654691	49654740	0	1	49	0	1.65542302485763	0.00166813877051097	ENSG00000126461.15
chr19	49658543	49658592	SCAF1	0	+	49658543	49658592	0	1	49	0	1.71297859137995	0.00183099351924998	ENSG00000126461.15
chr19	49596348	49596397	PRR12	0	+	49596348	49596397	0	1	49	0	0.907557051899486	0.0023753017781426	ENSG00000126464.14
chr19	49597044	49597093	PRR12	0	+	49597044	49597093	0	1	49	0	1.19941698765289	0.000723849361400797	ENSG00000126464.14
chr19	49597292	49597391	PRR12	0	+	49597292	49597391	0	1	99	0	1.16315080980568	3.18335786722483e-06	ENSG00000126464.14
chr19	49599444	49599493	PRR12	0	+	49599444	49599493	0	1	49	0	1.13943428318846	0.00182295974425761	ENSG00000126464.14
chr16	4337512	4337561	GLIS2	0	+	4337512	4337561	0	1	49	0	1.35644139796849	0.000553923948722113	ENSG00000126603.8
chr1	28203801	28205285	DNAJC8	0	-	28203801	28205285	0	2	22,28	0,1457	-0.812493938192511	0.000699427149170373	ENSG00000126698.11
chr1	27549878	27549927	AHDC1	0	-	27549878	27549927	0	1	49	0	1.17865499634163	0.000369505548284854	ENSG00000126705.15
chr1	27550877	27550926	AHDC1	0	-	27550877	27550926	0	1	49	0	1.13943428318837	0.00077390177843617	ENSG00000126705.15
chr14	55612260	55612309	KTN1	0	+	55612260	55612309	0	1	49	0	-0.912361453734058	0.000668875055920725	ENSG00000126777.18
chr14	55639209	55639948	KTN1	0	+	55639209	55639948	0	2	14,36	0,704	-1.31218638896445	0.000978699740667998	ENSG00000126777.18
chr14	55670767	55671321	KTN1	0	+	55670767	55671321	0	2	43,7	0,548	-0.976915353690588	0.00115354888948449	ENSG00000126777.18
chr14	55671872	55671921	KTN1	0	+	55671872	55671921	0	1	49	0	-1.07755887947075	0.000124806455775506	ENSG00000126777.18
chr19	4090371	4090420	MAP2K2	0	-	4090371	4090420	0	1	49	0	1.04596855518269	0.00148318993838181	ENSG00000126934.14
chrX	101412187	101412236	HNRNPH2	0	+	101412187	101412236	0	1	49	0	-0.923829809047037	0.00154557997031668	ENSG00000126945.9
chr1	1313986	1314035	INTS11	0	-	1313986	1314035	0	1	49	0	0.748409859234994	0.0015073429150988	ENSG00000127054.21
chr9	136925914	136925963	TRAF2	0	+	136925914	136925963	0	1	49	0	0.611317162320368	0.00123462463629731	ENSG00000127191.18
chr1	25835430	25835479	AUNIP	0	-	25835430	25835479	0	1	49	0	-1.35812348415196	0.000230013790036732	ENSG00000127423.11
chr19	9838590	9838639	PIN1	0	+	9838590	9838639	0	1	49	0	1.24521576284479	0.000674288680211132	ENSG00000127445.14
chr1	39387428	39387477	MACF1	0	+	39387428	39387477	0	1	49	0	-0.817199829229783	0.00204078538664343	ENSG00000127603.29
chr1	39410083	39410132	MACF1	0	+	39410083	39410132	0	1	49	0	-0.845487905141966	0.00156789957421066	ENSG00000127603.29
chr1	39410233	39410282	MACF1	0	+	39410233	39410282	0	1	49	0	-0.71667767797014	0.0015809609181362	ENSG00000127603.29
chr1	39411483	39411532	MACF1	0	+	39411483	39411532	0	1	49	0	-0.886213276636866	0.00199949760606266	ENSG00000127603.29
chr1	39411583	39411632	MACF1	0	+	39411583	39411632	0	1	49	0	-0.931688811985148	0.00192463922707142	ENSG00000127603.29
chr1	39411683	39411732	MACF1	0	+	39411683	39411732	0	1	49	0	-0.740104163647685	0.0026929320975787	ENSG00000127603.29
chr1	39413532	39413581	MACF1	0	+	39413532	39413581	0	1	49	0	1.17007125264902	0.00139394626510436	ENSG00000127603.29
chr2	219250850	219250899	TUBA4A	0	-	219250850	219250899	0	1	49	0	-0.517943091534855	0.00228070477644693	ENSG00000127824.14
chr7	92001509	92001558	AKAP9	0	+	92001509	92001558	0	1	49	0	-0.847297860387204	0.00130294523819341	ENSG00000127914.17
chr7	77627433	77627482	PTPN12	0	+	77627433	77627482	0	1	49	0	-2.15948424934178	0.000327993559747441	ENSG00000127947.16
chr19	39408425	39408474	ZFP36	0	+	39408425	39408474	0	1	49	0	2.04769284335328	0.000939576076354309	ENSG00000128016.7
chr22	36226704	36226753	APOL2	0	-	36226704	36226753	0	1	49	0	0.965080896043556	0.0021542644918433	ENSG00000128335.14
chr17	41622308	41622406	KRT17	0	-	41622308	41622406	0	1	98	0	1.65822807660264	1.98931513963404e-06	ENSG00000128422.17
chr7	102425278	102425327	PRKRIP1	0	+	102425278	102425327	0	1	49	0	1.10734596863678	0.000510003656000735	ENSG00000128563.13
chr7	102425428	102425477	PRKRIP1	0	+	102425428	102425477	0	1	49	0	0.917793361758687	0.00171132265086504	ENSG00000128563.13
chr7	102425728	102425777	PRKRIP1	0	+	102425728	102425777	0	1	49	0	1.05391210975019	0.000971220754068969	ENSG00000128563.13
chr7	102426227	102426276	PRKRIP1	0	+	102426227	102426276	0	1	49	0	1.11212600783483	0.000372052475949292	ENSG00000128563.13
chr7	102426327	102426376	PRKRIP1	0	+	102426327	102426376	0	1	49	0	1.88706964805998	0.000140720279937501	ENSG00000128563.13
chr7	128748716	128748765	CALU	0	+	128748716	128748765	0	1	49	0	-1.13585063380808	0.00214865450693635	ENSG00000128595.17
chr7	128769855	128769904	CALU	0	+	128769855	128769904	0	1	49	0	-1.47181653455716	0.000253077544966174	ENSG00000128595.17
chr19	38932914	38932963	MRPS12	0	+	38932914	38932963	0	1	49	0	0.952008814440388	0.00262531001722543	ENSG00000128626.11
chr15	61873260	61873309	VPS13C	0	-	61873260	61873309	0	1	49	0	-1.06471073699242	0.000910352484526422	ENSG00000129003.19
chr3	129436460	129436509	MBD4	0	-	129436460	129436509	0	1	49	0	-0.995717865505478	0.000504779016208046	ENSG00000129071.9
chr3	129436657	129436706	MBD4	0	-	129436657	129436706	0	1	49	0	-0.817709903201624	0.00202670420868378	ENSG00000129071.9
chr3	129436756	129436805	MBD4	0	-	129436756	129436805	0	1	49	0	-1.12214278607831	0.000952308462099483	ENSG00000129071.9
chr3	129437002	129437051	MBD4	0	-	129437002	129437051	0	1	49	0	-0.701730924251337	0.00151697953630614	ENSG00000129071.9
chr11	14498953	14499619	COPB1	0	-	14498953	14499619	0	2	33,17	0,650	-0.794243297431314	0.000683159500232344	ENSG00000129083.12
chr4	168927460	168927509	PALLD	0	+	168927460	168927509	0	1	49	0	-1.15923691048454	0.000636872028442315	ENSG00000129116.19
chr17	5024013	5024062	KIF1C	0	+	5024013	5024062	0	1	49	0	0.658779537055738	0.00144540591341002	ENSG00000129250.12
chr17	5024213	5024262	KIF1C	0	+	5024213	5024262	0	1	49	0	0.937492939524758	0.000320157735854476	ENSG00000129250.12
chr12	48693495	48693544	CCNT1	0	-	48693495	48693544	0	1	49	0	-0.870246793372661	0.00151992894493991	ENSG00000129315.11
chr19	10559513	10559562	KRI1	0	-	10559513	10559562	0	1	49	0	1.11269702854985	0.000151348710792032	ENSG00000129347.21
chr19	10561673	10561722	KRI1	0	-	10561673	10561722	0	1	49	0	0.713349887877464	0.00114627647390964	ENSG00000129347.21
chr14	45231205	45231254	MIS18BP1	0	-	45231205	45231254	0	1	49	0	-1.791759469218	4.21261076297696e-05	ENSG00000129534.14
chr17	77216056	77216105	SEC14L1	0	+	77216056	77216105	0	1	49	0	3.17805383034794	3.49661088427933e-06	ENSG00000129657.16
chr19	1879837	1879886	ABHD17A	0	-	1879837	1879886	0	1	49	0	1.26566637329543	0.000420108628198968	ENSG00000129968.15
chr19	11506174	11506223	ECSIT	0	-	11506174	11506223	0	1	49	0	1.19941698775423	0.000889027962373001	ENSG00000130159.14
chr9	135810826	135810875	CAMSAP1	0	-	135810826	135810875	0	1	49	0	0.973449145714104	0.00184319793509002	ENSG00000130559.19
chr19	10922284	10922333	YIPF2	0	-	10922284	10922333	0	1	49	0	0.932820033825331	0.0015648690153135	ENSG00000130733.10
chr19	47090031	47090080	ZC3H4	0	-	47090031	47090080	0	1	49	0	0.793230639116926	0.00144986049731288	ENSG00000130749.10
chr19	10115562	10115709	EIF3G	0	-	10115562	10115709	0	2	24,26	0,122	1.83258146374831	0.000747026676047646	ENSG00000130811.12
chr19	10116355	10116404	EIF3G	0	-	10116355	10116404	0	1	49	0	2.00533356951299	0.00146757406902032	ENSG00000130811.12
chr16	85661385	85661434	GSE1	0	+	85661385	85661434	0	1	49	0	0.889857474805998	0.00189638529045155	ENSG00000131149.19
chrX	74592505	74592554	RLIM	0	-	74592505	74592554	0	1	49	0	-1.18958406687384	4.63758203275156e-05	ENSG00000131263.13
chr17	42852476	42852525	AOC3	0	+	42852476	42852525	0	1	49	0	1.20397280415556	0.00130137188487311	ENSG00000131471.7
chr17	42845918	42845967	AOC2	0	+	42845918	42845967	0	1	49	0	1.38629436111985	0.000276916228525437	ENSG00000131480.9
chr5	140496579	140496628	ANKHD1	0	+	140496579	140496628	0	1	49	0	-0.845254958757046	0.00263525085139449	ENSG00000131503.21
chr5	140497078	140497127	ANKHD1	0	+	140497078	140497127	0	1	49	0	-1.01473080468741	0.00118098719187398	ENSG00000131503.21
chr5	140513457	140524142	ANKHD1	0	+	140513457	140524142	0	2	23,77	0,10609	-1.08261194732167	3.51457623012488e-06	ENSG00000131503.21
chr5	140528638	140528687	ANKHD1	0	+	140528638	140528687	0	1	49	0	-1.12781144336038	0.0021762323224529	ENSG00000131503.21
chr5	140529137	140529186	ANKHD1	0	+	140529137	140529186	0	1	49	0	-0.871838969303321	0.000998021168953866	ENSG00000131503.21
chr5	141575041	141575090	DIAPH1	0	-	141575041	141575090	0	1	49	0	-0.563613128368042	0.00112593471528188	ENSG00000131504.17
chr16	2168307	2168356	TRAF7	0	+	2168307	2168356	0	1	49	0	1.22377543162212	0.000819764191890337	ENSG00000131653.13
chr16	2177481	2177530	TRAF7	0	+	2177481	2177530	0	1	49	0	1.14740245283191	0.00200566930599988	ENSG00000131653.13
chr17	40406854	40406903	TOP2A	0	-	40406854	40406903	0	1	49	0	-1.98413136188413	0.000521536686164059	ENSG00000131747.15
chr17	40413201	40413250	TOP2A	0	-	40413201	40413250	0	1	49	0	-1.56717810323514	0.00203115988683644	ENSG00000131747.15
chr17	40416745	40416794	TOP2A	0	-	40416745	40416794	0	1	49	0	-1.0326543208765	0.00245012525646004	ENSG00000131747.15
chr19	13913448	13913497	CC2D1A	0	+	13913448	13913497	0	1	49	0	1.00215202248054	0.000897601897513644	ENSG00000132024.17
chr19	13918179	13918537	CC2D1A	0	+	13918179	13918537	0	2	16,34	0,325	2.14006616349354	0.000817107156553254	ENSG00000132024.17
chr3	47846562	47846611	DHX30	0	+	47846562	47846611	0	1	49	0	0.741937344724231	0.00108850126625426	ENSG00000132153.15
chr11	6475577	6475626	ARFIP2	0	-	6475577	6475626	0	1	49	0	0.756326082181456	0.00253897695297844	ENSG00000132254.12
