	diff
ENSG00000144959.9	0.35584289151617793
ENSG00000114346.13	0.215609796032246
ENSG00000227440.1	-1.0406807624099301
ENSG00000237501.1	-1.0900138705353
ENSG00000169760.17	-0.36942791596095204
ENSG00000213169.3	0.253091575375464
ENSG00000177694.15	0.260168422972041
ENSG00000214192.3	-0.37961436461935294
ENSG00000177565.16	-0.195899085638219
ENSG00000231310.3	-2.2924092759872403
ENSG00000231574.5	-1.8540696800261798
ENSG00000197584.11	-2.3122711945633503
ENSG00000237978.5	-2.6340276747305498
ENSG00000172667.10	-0.40391984762639
ENSG00000121879.4	-0.131253632669152
ENSG00000171121.16	-0.440041448682485
ENSG00000240429.1	-0.0205971925934629
ENSG00000121864.9	0.136258931051394
ENSG00000260743.1	0.78301396293576
ENSG00000171109.18	-0.43976946482451096
ENSG00000114450.9	-0.35708400298047205
ENSG00000272699.1	-1.30049413945251
ENSG00000136518.16	-0.0708448443107124
ENSG00000272910.1	-1.4841938885314798
ENSG00000272660.1	-2.1269098288693002
ENSG00000136522.13	-0.182153140205357
ENSG00000136521.12	-0.423879808239211
ENSG00000058056.8	-0.00841861035974822
ENSG00000114757.18	-2.39259066818448
ENSG00000270178.1	-3.1796258813370604
ENSG00000241696.1	2.3821638008409103
ENSG00000163728.10	0.413038360684725
ENSG00000284862.1	1.53260243242333
ENSG00000145075.12	0.208410502886068
ENSG00000114416.17	-0.177297971275871
ENSG00000205981.7	0.4195231809189311
ENSG00000242808.8	4.60904459352528
ENSG00000206932.1	-0.0472438869780298
ENSG00000181449.3	5.54021944260864
ENSG00000228766.3	0.115808250285899
ENSG00000058063.15	-0.229777761601918
ENSG00000273261.1	0.65945082500576
ENSG00000043093.13	-0.226422075270735
ENSG00000078070.12	0.369568133745723
ENSG00000243368.2	0.23270547956588802
ENSG00000078081.7	0.33181533706037203
ENSG00000053524.12	-0.49657446462613203
ENSG00000176597.11	-0.0300615141982064
ENSG00000202502.1	-4.6112225281163495
ENSG00000240024.5	0.22310168043264703
ENSG00000253092.1	0.3585695593332461
ENSG00000114796.15	0.986247440906791
ENSG00000163872.15	-0.36502951515292
ENSG00000233885.7	0.041147625952292995
ENSG00000283765.1	0.109910212509591
ENSG00000180834.7	-0.8524822683117059
ENSG00000175193.13	-0.284064997280823
ENSG00000234371.6	0.689651485274223
ENSG00000114770.16	0.334821847652848
ENSG00000223529.1	-0.4168166574752539
ENSG00000205955.4	-1.0844705276551099
ENSG00000273181.1	1.11718272009328
ENSG00000272721.5	0.25554261854081
ENSG00000145191.12	-0.0837285328882036
ENSG00000228205.1	-0.38370877867217695
ENSG00000161202.17	-0.18859022975669396
ENSG00000161203.13	-0.37039981843496
ENSG00000161204.11	-0.11652683181051599
ENSG00000145198.14	1.4795607473172
ENSG00000214160.9	0.0276108888248579
ENSG00000284753.1	0.252035579544855
ENSG00000163888.3	-0.45380349163743294
ENSG00000175166.16	-0.4758476029532821
ENSG00000114867.20	-0.21187620765063603
ENSG00000175182.14	-0.40002630765920705
ENSG00000114859.15	-0.290811562540923
ENSG00000163882.9	-0.16594911285500302
ENSG00000090539.15	2.5224003388076
ENSG00000182580.2	0.24321983508506398
ENSG00000177383.4	-0.063955334499232
ENSG00000272970.1	0.31837005059324397
ENSG00000156931.15	-0.468471738322865
ENSG00000187068.2	0.42597310133765504
ENSG00000113790.10	-0.18083710591327898
ENSG00000073803.13	0.22338629717040698
ENSG00000229638.1	-0.173697070195347
ENSG00000163900.10	-0.0179368627920988
ENSG00000163898.9	-1.36749708010701
ENSG00000163904.12	-0.00436634453949111
ENSG00000073792.15	-0.38484562707715797
ENSG00000163915.7	2.30715833722152
ENSG00000136527.17	0.170931589066711
ENSG00000171658.8	-0.0827603740707663
ENSG00000244405.7	0.24564297083767897
ENSG00000234197.1	-1.0896854155766
ENSG00000058866.14	3.54202471274172
ENSG00000213139.7	0.0618356398048429
ENSG00000113838.12	-0.17123199705797598
ENSG00000090520.11	-0.252660801857186
ENSG00000197099.8	4.09329374759263
ENSG00000283390.1	0.611497399934679
ENSG00000226652.3	3.65749363713946
ENSG00000263826.1	-0.0219142745909044
ENSG00000156976.16	-0.46578578352870004
ENSG00000163918.10	-0.00294311509147845
ENSG00000231724.1	1.0021561617105
ENSG00000232233.1	-0.0202642570506481
ENSG00000231982.1	1.0010268022916
ENSG00000223803.1	-0.330288432237187
ENSG00000073849.14	3.39083579697155
ENSG00000163923.9	0.47844271868683
ENSG00000127241.16	3.29471038261272
ENSG00000136514.2	1.4401276878219098
ENSG00000228952.1	1.6358276562302398
ENSG00000113916.17	0.189688420352549
ENSG00000270959.1	-0.8041167852130501
ENSG00000145012.13	-0.39781673515101595
ENSG00000234076.1	0.564775912929879
ENSG00000188001.9	1.35792073174575
ENSG00000073282.12	1.03316736433315
ENSG00000090530.9	0.48734652341098705
ENSG00000163347.5	-1.3152118720605
ENSG00000196083.9	-0.878162030079705
ENSG00000231047.1	-0.260813338320339
ENSG00000205835.8	-0.23723644430586396
ENSG00000188958.9	0.660566628296009
ENSG00000152492.14	0.223741705315111
ENSG00000114279.13	-0.934318831774289
ENSG00000180611.6	-0.307256144756541
ENSG00000127252.5	0.403656338877746
ENSG00000187527.10	0.8876924591023521
ENSG00000127249.14	-0.8531263508721658
ENSG00000236297.1	-0.7146246900946601
ENSG00000198836.9	-0.14407119519978
ENSG00000224855.5	-0.111327108373996
ENSG00000214146.2	-1.82400850573462
ENSG00000230102.7	-0.9335824518470369
ENSG00000232874.1	-0.21961094871035397
ENSG00000114315.3	-0.3194557927905
ENSG00000172061.8	0.785208400976033
ENSG00000178732.5	-0.69703060588819
ENSG00000133657.15	-0.293579545689105
ENSG00000233058.1	-0.154253256193775
ENSG00000244675.2	-0.465795213243405
ENSG00000231770.5	0.351139584716745
ENSG00000145014.17	-0.0176083343842451
ENSG00000229334.1	0.45957013884862796
ENSG00000272707.1	-0.16262789790823198
ENSG00000041802.10	-0.0101556641817793
ENSG00000185112.5	4.3942921297126505
ENSG00000237222.3	1.9973454405116
ENSG00000234805.1	2.06932093377776
ENSG00000173950.15	0.39598298464366705
ENSG00000114331.13	-0.314659685315692
ENSG00000229325.1	-0.86921575312033
ENSG00000184203.7	-0.28501682903700704
ENSG00000252620.1	-0.7077466865981009
ENSG00000282206.1	2.56167266750837
ENSG00000271662.1	0.5940116322784139
ENSG00000229178.1	0.273858015601446
ENSG00000242086.8	0.0587452523780709
ENSG00000207650.1	-0.516715567335497
ENSG00000176945.16	1.21837296610774
ENSG00000145113.21	-3.06219300689018
ENSG00000061938.17	-0.14726061005589
ENSG00000276489.1	-1.02858798176652
ENSG00000224614.1	-0.49058872676894105
ENSG00000226155.1	-3.06098783729612
ENSG00000260261.2	0.179632473897242
ENSG00000231443.2	-0.5539851544174879
ENSG00000185485.14	0.0085633615914597
ENSG00000072274.12	-1.2037333891142399
ENSG00000228413.1	-1.28029920710216
ENSG00000163959.9	-0.5114297874084289
ENSG00000161217.11	-0.11005090296175901
ENSG00000228028.2	0.3159806698885
ENSG00000213123.10	-0.421215569684924
ENSG00000237418.1	1.0223026083393398
ENSG00000235897.1	-0.87178796232424
ENSG00000145107.15	-0.447121361751045
ENSG00000163960.11	0.21484531482103197
ENSG00000243339.3	-1.06073375573317
ENSG00000225822.4	-3.32027639327519
ENSG00000163961.4	-0.276642486304795
ENSG00000214097.4	0.17781469382130702
ENSG00000185798.7	-0.333509964506992
ENSG00000174013.7	0.0130179087722838
ENSG00000232065.1	-0.0347891327564674
ENSG00000174004.5	1.37040133531186
ENSG00000163964.14	-0.228920209085933
ENSG00000174007.7	0.0809954838620239
ENSG00000201441.1	-4.30034971427266
ENSG00000180370.10	-0.350980284010392
ENSG00000206892.1	-0.222804134914212
ENSG00000119231.10	0.159235263117385
ENSG00000230732.4	-0.251832467454843
ENSG00000114503.10	-0.229822551983721
ENSG00000225578.1	-0.0609603335601714
ENSG00000270170.1	0.0366243393958895
ENSG00000119227.7	0.08342743111188
ENSG00000233487.6	-0.944693081211766
ENSG00000163975.11	-1.29792151630001
ENSG00000228109.1	-0.60149519898285
ENSG00000075711.20	0.0263144988593789
ENSG00000227375.5	-0.138824953969435
ENSG00000235126.1	0.37802411739151204
ENSG00000229912.1	-2.37201562232909
ENSG00000237167.1	0.9319528057615301
ENSG00000272989.1	0.20121485059972502
ENSG00000161267.11	0.752052682166162
ENSG00000214135.8	0.290100560008403
ENSG00000213519.2	-0.8681480325965971
ENSG00000249626.1	0.50220299579492
ENSG00000273308.1	0.23077021963650196
ENSG00000145016.15	-0.334107068446331
ENSG00000122068.12	-0.5280464436837811
ENSG00000186001.13	-0.285046186775555
ENSG00000234742.1	0.3024530562259
ENSG00000114473.13	-0.17916525078178897
ENSG00000182899.15	-0.120671327503373
ENSG00000185621.11	-0.16150356570909302
ENSG00000226435.10	-3.05440625765423
ENSG00000232783.5	-2.8644121052356804
ENSG00000236438.7	-0.6853675899821489
ENSG00000272602.5	0.25687315610489103
ENSG00000250312.7	0.545156077830737
ENSG00000250892.1	2.2603923519671403
ENSG00000198155.5	-0.492266910634505
ENSG00000251535.1	-0.054975453390212
ENSG00000131127.13	0.591937005453011
ENSG00000248564.1	0.267506947017294
ENSG00000250321.1	-0.208458606241997
ENSG00000272885.1	0.894537484090525
ENSG00000251595.7	-0.5275490272488429
ENSG00000182903.15	-0.214584149256828
ENSG00000174227.15	-0.0827097310249946
ENSG00000133256.12	1.14882559069815
ENSG00000169020.9	0.545166522374764
ENSG00000215375.6	0.391594484344755
ENSG00000169026.12	0.3973666196920221
ENSG00000185619.18	0.187281585431701
ENSG00000272588.1	-0.500109088842497
ENSG00000249592.5	0.45478025946092704
ENSG00000233799.1	-0.0194157508377942
ENSG00000168993.14	-0.5398940878196901
ENSG00000178950.16	-0.0745164680669469
ENSG00000127419.16	-0.224043647060811
ENSG00000145214.13	-0.00687642971829782
ENSG00000145217.13	0.0319174437161502
ENSG00000127415.12	0.241686783730398
ENSG00000127418.14	0.00725358690279853
ENSG00000159674.11	1.2273624458738799
ENSG00000273179.1	2.32956763376942
ENSG00000280927.1	0.39274668367936105
ENSG00000159692.15	0.0730332762085941
ENSG00000196810.4	0.47567685743919
ENSG00000090316.15	-0.0035206561363491703
ENSG00000163945.16	-0.0226093046725624
ENSG00000254094.1	-0.18533862801320802
ENSG00000253399.1	-0.39035352168719606
ENSG00000244459.2	-0.509699295910378
ENSG00000174137.12	0.29707658250953006
ENSG00000207009.1	0.369350698980725
ENSG00000163950.12	-0.136641148502079
ENSG00000270195.1	0.00576047659455935
ENSG00000168936.10	0.125540483416503
ENSG00000013810.18	-0.367534322739098
ENSG00000068078.18	-0.3956482274960471
ENSG00000168924.14	0.0786901072301987
ENSG00000109685.17	0.10023142145071101
ENSG00000249784.1	0.18498823216093802
ENSG00000185049.14	0.060960956595480995
ENSG00000243449.6	0.0457356500812319
ENSG00000185818.7	1.56430086303574
ENSG00000130997.16	-0.35760759988527796
ENSG00000214367.7	0.0887496171316974
ENSG00000249047.2	-0.6817098385908329
ENSG00000123933.16	0.24882439053637698
ENSG00000159733.13	-0.309431414358737
ENSG00000251148.1	2.36441454684655
ENSG00000239247.3	0.825348282219504
ENSG00000249077.1	-0.5646092250372929
ENSG00000206113.10	0.0663541020196235
ENSG00000063978.15	0.0545193354806292
ENSG00000251229.1	0.255938498170291
ENSG00000125386.15	0.154119032491869
ENSG00000168884.14	-0.14707622417475302
ENSG00000087266.15	-0.273092947382143
ENSG00000087274.16	-0.0717801416145653
ENSG00000109736.14	-0.408276031210643
ENSG00000249673.6	-0.876382576418664
ENSG00000087269.15	0.0819398073493252
ENSG00000125388.19	0.457352527893937
ENSG00000197386.11	-0.25587431623741896
ENSG00000188981.10	-1.4247172588164199
ENSG00000159788.19	0.10657474645843801
ENSG00000248840.2	0.769131342172668
ENSG00000109758.8	-0.32011976695842703
ENSG00000175920.17	-1.08356171964507
ENSG00000261643.1	0.0401711243176899
ENSG00000163956.10	-0.0755175150627198
ENSG00000184160.7	2.34758652405396
ENSG00000251271.3	-0.605432913328032
ENSG00000251669.5	-0.0138367109652349
ENSG00000132406.11	-0.194124990313983
ENSG00000145220.13	0.0791671898667863
ENSG00000168826.15	-0.0850491695295172
ENSG00000168818.9	-0.01695914096159
ENSG00000247708.7	-0.35868286955317497
ENSG00000280310.1	0.7419894120060709
ENSG00000163132.6	-0.243658816789071
ENSG00000173040.12	-1.26888830979703
ENSG00000072840.12	0.549738761979891
ENSG00000072832.14	0.7736389958709259
ENSG00000152969.18	3.4332981372513802
ENSG00000109501.13	1.37395357343517
ENSG00000074211.13	5.601770714978019
ENSG00000013288.8	-0.0741698048468468
ENSG00000179010.14	0.0228851325865676
ENSG00000251580.2	-0.236208807782745
ENSG00000170846.17	0.32385392147555503
ENSG00000246526.2	0.281862277904599
ENSG00000163993.6	1.8182124089274299
ENSG00000178988.10	0.163226529950983
ENSG00000186222.4	0.00702056818845644
ENSG00000170871.11	0.318336169883485
ENSG00000132405.18	0.506288365925197
ENSG00000187904.3	-0.148547362149421
ENSG00000245748.1	-0.350395647311713
ENSG00000173013.5	1.0744431911942098
ENSG00000173011.11	0.22866257526896802
ENSG00000109519.12	-0.0711016723978996
ENSG00000245468.3	1.27998717105916
ENSG00000184985.16	-2.1036324013784
ENSG00000178597.6	-1.24599342843354
ENSG00000272620.1	4.63455141811313
ENSG00000196526.10	-0.00484915503525184
ENSG00000228919.5	1.17196633420803
ENSG00000163995.19	2.6439180510940297
ENSG00000250471.2	0.922006861039327
ENSG00000125089.16	0.0678030383399505
ENSG00000170801.9	-0.0171533984465196
ENSG00000251615.3	-0.406019870650402
ENSG00000087008.15	0.137393364593999
ENSG00000155275.18	-0.38025678254014095
ENSG00000205959.3	-1.9401708052856002
ENSG00000155269.11	0.376404597484045
ENSG00000249767.1	-1.6674183244212601
ENSG00000109667.11	-1.0721178918702
ENSG00000261490.1	-1.1170960412528401
ENSG00000071127.16	-0.287048074662837
ENSG00000264931.1	0.14792899379983898
ENSG00000223086.1	-0.236609585928147
ENSG00000178163.7	-0.3989215337256721
ENSG00000250896.1	0.428255308932307
ENSG00000002587.9	0.7540702149629399
ENSG00000249631.5	4.47418786403456
ENSG00000205940.8	-0.0649406967519817
ENSG00000157869.14	-0.0326664006901012
ENSG00000109705.7	-0.333948962401091
ENSG00000038219.12	0.160148604323447
ENSG00000249148.2	-0.0738919151871552
ENSG00000250634.5	1.0625301744348399
ENSG00000248698.6	1.3525309335448301
ENSG00000248360.7	0.174272605045355
ENSG00000247624.6	-0.8925674973377329
ENSG00000137449.15	0.546160027990252
ENSG00000249252.5	2.16958146761424
ENSG00000048342.15	-1.4181532911888501
ENSG00000249930.1	-0.522425535517269
ENSG00000273133.1	0.766737225803427
ENSG00000118564.14	0.0353302075764504
ENSG00000237765.6	0.270166911416945
ENSG00000109743.10	0.683215274591507
ENSG00000004468.12	-0.834319169377139
ENSG00000137440.4	2.86563103328551
ENSG00000169762.16	-0.14241870280712
ENSG00000249234.1	-1.74998319445074
ENSG00000263327.6	-0.349377625006578
ENSG00000169744.12	4.13734757519293
ENSG00000151552.11	-0.633945827865844
ENSG00000002549.12	-0.133523733757748
ENSG00000249502.1	-1.25879141303302
ENSG00000118579.12	0.026047503056551003
ENSG00000047662.4	0.6156966198852679
ENSG00000163257.10	0.4048881088359179
ENSG00000109805.9	0.0577335358072205
ENSG00000178177.15	0.10814838781297
ENSG00000235413.3	-0.938129795962491
ENSG00000241612.1	0.7616965084468621
ENSG00000145147.19	-0.6000899833544879
ENSG00000163138.18	-0.0213562110788103
ENSG00000185774.15	0.0351374671724697
ENSG00000250039.3	3.2828113840175295
ENSG00000152990.13	-0.18638553817095802
ENSG00000237350.1	0.0237347047418209
ENSG00000109819.8	0.902014835716808
ENSG00000109606.12	0.207156454511052
ENSG00000207697.1	-1.6708474505600301
ENSG00000261121.1	-0.9877375482960509
ENSG00000109610.5	1.9962190955702799
ENSG00000181982.18	3.0305326468049003
ENSG00000153012.11	4.59049113193285
ENSG00000109618.11	0.0590622932042917
ENSG00000281501.1	0.6978484824043231
ENSG00000038210.12	0.48517987633993603
ENSG00000168228.14	-0.4773557128171021
ENSG00000053900.10	-0.374281508741761
ENSG00000091490.10	-0.4773390936303061
ENSG00000250317.8	-0.34999629982303404
ENSG00000168214.20	0.46433647129921996
ENSG00000109680.10	-0.21434760571558398
ENSG00000109689.15	0.0350298352652297
ENSG00000240005.5	-0.501143232270426
ENSG00000250038.5	4.37078680511354
ENSG00000169851.15	-0.284158847090904
ENSG00000251129.1	-0.37522671180617695
ENSG00000047365.11	0.0747765550615824
ENSG00000261761.3	1.96758989537496
ENSG00000154274.14	-0.7819375887939849
ENSG00000248936.1	-0.21017711489818397
ENSG00000181826.9	-0.20979167762876
ENSG00000169299.13	-0.8574260818206481
ENSG00000279386.1	-0.477118627010762
ENSG00000249863.2	-0.40636313705659
ENSG00000065882.15	-0.43587899013796205
ENSG00000231160.9	0.43159874211490507
ENSG00000109787.12	0.289571698860014
ENSG00000174123.10	-1.16244102831251
ENSG00000174125.7	-1.0852886952473102
ENSG00000174130.12	-0.31071173473268504
ENSG00000197712.11	-0.317499827482907
ENSG00000207944.1	1.81309507719903
ENSG00000121895.7	2.0261078969715403
ENSG00000109790.16	0.659060837381657
ENSG00000249207.1	1.47430368853088
ENSG00000249685.1	0.7923144885425191
ENSG00000157796.17	0.250470171199583
ENSG00000035928.15	-0.19008055692809
ENSG00000134962.6	-0.7783696821443291
ENSG00000163682.16	-0.303058683966893
ENSG00000121897.14	0.0236443587855791
ENSG00000224097.5	0.766737225803427
ENSG00000109814.11	-0.23434383979608103
ENSG00000249348.1	-0.4058728577842
ENSG00000163683.11	0.5600460733103759
ENSG00000255458.5	-0.501152824736837
ENSG00000078140.13	-0.0521537679686065
ENSG00000180610.10	-0.156110435544867
ENSG00000121892.14	-0.0023267765211662803
ENSG00000250568.1	-0.0787741014176978
ENSG00000231707.4	2.67552953138221
ENSG00000205794.4	0.570596813746985
ENSG00000078177.13	-0.262314370095379
ENSG00000260296.1	0.28904587391904807
ENSG00000163694.14	-0.660126470794736
ENSG00000179299.16	-1.3736531432840902
ENSG00000248780.1	-1.681395047821
ENSG00000163697.16	-0.12650662395729
ENSG00000250906.1	1.3154672255128101
ENSG00000064042.17	-0.933646347057783
ENSG00000249216.1	-0.6869464779427579
ENSG00000109133.12	0.143093963654413
ENSG00000182308.6	1.698069580454
ENSG00000272862.1	0.300060162097239
ENSG00000014824.13	-0.21379905297721397
ENSG00000249212.1	-0.9913911154062339
ENSG00000188848.15	3.44700408215759
ENSG00000178343.4	5.2529468139274
ENSG00000124406.16	1.40825013640504
ENSG00000250657.1	4.99843782704697
ENSG00000248143.1	1.9348662228480602
ENSG00000124399.4	-1.3486378354970903
ENSG00000251350.1	1.9423016367361199
ENSG00000151806.13	-0.20089922430119297
ENSG00000163281.11	-0.0379726850657101
ENSG00000273369.1	-0.21760327799056198
ENSG00000163285.7	1.4160695370758798
ENSG00000249936.3	0.4068124851197071
ENSG00000170516.16	4.64307401660677
ENSG00000163288.13	3.2144306763041497
ENSG00000169019.10	-0.34508669959566696
ENSG00000145246.13	-0.0189551797591044
ENSG00000248254.1	0.420866478289488
ENSG00000145244.11	-0.6451284177336359
ENSG00000242262.1	-0.7131656417598492
ENSG00000259959.1	-0.652759831283596
ENSG00000170448.11	-0.221264143383293
ENSG00000163293.11	-0.394355244289856
ENSG00000198515.13	1.2163116096399098
ENSG00000074966.10	0.7509439597791091
ENSG00000135605.12	-0.0142233437495809
ENSG00000109171.14	-0.0889544120694809
ENSG00000145248.6	-0.6013886310794849
ENSG00000075539.14	0.0036832533266157796
ENSG00000109180.14	-0.320993300926794
ENSG00000248256.1	-0.973729674586367
ENSG00000145247.11	-0.10204992062434301
ENSG00000109184.14	0.227250014651122
ENSG00000272576.1	0.129115461909839
ENSG00000188993.3	-0.011012558528958999
ENSG00000163069.12	-0.30630779189936796
ENSG00000163071.10	0.6108867602419089
ENSG00000109189.12	-0.47991228125937896
ENSG00000248866.1	0.247434491532715
ENSG00000226950.6	1.1072614931704199
ENSG00000264585.1	-0.509019898795217
ENSG00000212588.1	0.0136825744978835
ENSG00000248375.1	1.06634601496048
ENSG00000226887.7	-0.9552242223803459
ENSG00000128045.6	-0.271958123530006
ENSG00000184178.15	-0.241609794917519
ENSG00000248115.1	-1.3866371827961002
ENSG00000145216.15	-0.117167026057019
ENSG00000072201.13	-0.19414073337610302
ENSG00000248494.1	0.208985466799377
ENSG00000272650.1	0.8233513369090021
ENSG00000109220.10	0.10203476089859899
ENSG00000269506.2	1.19801073110312
ENSG00000180613.10	0.0298134861746566
ENSG00000134853.11	-0.6010802522273361
ENSG00000157404.15	-1.24728858075336
ENSG00000248317.1	-4.11020609137891
ENSG00000128052.9	0.455321819970642
ENSG00000128039.10	-0.225086192805012
ENSG00000249700.8	0.264657415970944
ENSG00000134851.12	-0.19192967956007997
ENSG00000239040.1	-0.8436739447608109
ENSG00000134852.14	0.115688451861375
ENSG00000223305.1	-0.120281200297321
ENSG00000272969.1	-0.33671679273186
ENSG00000163440.11	-0.9349554352243019
ENSG00000109255.11	0.5366365195181539
ENSG00000090989.17	0.00877009106930277
ENSG00000202358.1	1.21302081056881
ENSG00000174799.10	-0.32604500225993
ENSG00000109265.14	0.0347142312665134
ENSG00000157426.13	0.0621876496231261
ENSG00000242083.2	3.18390848806242
ENSG00000269921.1	0.7108802592393609
ENSG00000128059.8	-0.10081061726975901
ENSG00000270147.1	0.3817921183638521
ENSG00000283156.1	1.97606003871159
ENSG00000128050.8	-0.21390875083952499
ENSG00000174780.16	-0.16304390285937803
ENSG00000196503.4	2.32493362457677
ENSG00000249693.2	0.834435926512009
ENSG00000171476.21	5.15584662462613
ENSG00000227040.4	-0.40062924283698903
ENSG00000084093.16	-0.142146983869222
ENSG00000269949.1	-0.0036033943039442897
ENSG00000084092.6	-0.27606470588309495
ENSG00000047315.15	-0.166211579725012
ENSG00000163453.11	-0.691019899291972
ENSG00000245067.6	-0.125896358318144
ENSG00000250192.1	-1.26646727316802
ENSG00000150471.16	-1.2356325347311599
ENSG00000180673.9	0.321591984994671
ENSG00000145242.13	0.279640928477919
ENSG00000243199.1	0.6818412030823872
ENSG00000250846.6	-0.149946150877839
ENSG00000248479.1	0.10974910457124
ENSG00000249413.2	-0.10270667507925099
ENSG00000236562.4	0.0123420906208883
ENSG00000250075.5	-1.93174566770149
ENSG00000145241.10	-0.263982683413063
ENSG00000279464.1	1.73161735878598
ENSG00000033178.12	-0.36609452807475606
ENSG00000270257.1	-0.9243842456170329
ENSG00000248049.6	-0.43381127478892795
ENSG00000250656.2	-0.569720137121117
ENSG00000270228.1	-0.9195122108259721
ENSG00000109163.6	1.41449550646133
ENSG00000227725.3	-3.1019639069417595
ENSG00000083896.12	-0.11353492117544399
ENSG00000162840.4	0.0327556310641813
ENSG00000087128.9	-3.62677909359624
ENSG00000171234.13	3.4989412542676
ENSG00000173597.8	3.2990610966656697
ENSG00000109205.16	-5.11924802883101
ENSG00000181617.5	-3.9929253615562303
ENSG00000132464.11	-1.18011185700748
ENSG00000132467.3	0.0794132678680495
ENSG00000272986.1	0.78001345299869
ENSG00000018189.12	-0.0167813425495083
ENSG00000132463.13	-0.17088544874480702
ENSG00000173542.8	-0.464191803317377
ENSG00000156136.9	-0.14933156956788599
ENSG00000080493.15	-1.39709064939046
ENSG00000056291.17	-0.0413258933430059
ENSG00000156140.9	-1.5524006465863502
ENSG00000163626.16	-0.0650074779452888
ENSG00000132466.18	-0.0508972272661639
ENSG00000248641.1	1.33128630454048
ENSG00000250220.1	-0.7957795417272
ENSG00000221639.1	0.36043500737610296
ENSG00000081051.7	-2.28988072935747
ENSG00000169435.13	-1.04302154564783
ENSG00000169429.10	-0.349038309866786
ENSG00000163739.4	-1.03555499790537
ENSG00000163737.3	-0.450088354733411
ENSG00000163734.4	-1.26951295905805
ENSG00000248848.1	-2.30205150844914
ENSG00000081041.8	-0.8515745526004559
ENSG00000163738.18	0.667716164926468
ENSG00000269559.2	0.466308012803562
ENSG00000182585.9	-2.1956718197186498
ENSG00000124882.3	-2.4165118800860803
ENSG00000109321.10	0.22001568838111898
ENSG00000249942.1	-1.8691545512880001
ENSG00000174808.11	-0.7052491096404371
ENSG00000169116.11	4.05330778770462
ENSG00000260265.1	5.976672656466941
ENSG00000163743.13	-0.524712394974258
ENSG00000174796.12	-0.118282322175991
ENSG00000174792.10	-3.60232389435589
ENSG00000138769.10	-0.793282383250573
ENSG00000138757.14	-0.13020225029417598
ENSG00000138768.14	-0.4386318228383621
ENSG00000156194.17	-1.13530783057001
ENSG00000138744.14	-0.5108431096808029
ENSG00000198301.11	-0.12643436675417
ENSG00000245928.2	1.1180256514072902
ENSG00000156219.16	-2.14476601755374
ENSG00000169245.5	0.948022128082192
ENSG00000169248.12	0.31713184958678303
ENSG00000138750.14	-0.42934842298646003
ENSG00000138760.9	-0.520188232636538
ENSG00000189157.13	0.39318695764784606
ENSG00000118804.8	0.131784546481585
ENSG00000163749.17	-0.46293695538177
ENSG00000249858.2	-1.77037473560024
ENSG00000138771.15	0.625538455515196
ENSG00000186212.3	-0.6450423796378821
ENSG00000138758.11	-0.43097270753384903
ENSG00000234036.4	-0.263170314010252
ENSG00000118816.9	-0.175970691056983
ENSG00000214062.5	1.80518750543996
ENSG00000138764.14	-0.162110805677921
ENSG00000138767.12	0.28299920396204403
ENSG00000169288.17	-0.126582283719345
ENSG00000138759.18	-0.36266635154319604
ENSG00000249565.2	-0.6192639776744809
ENSG00000138772.12	-0.321615204999184
ENSG00000251442.5	-0.31892056685624
ENSG00000260278.1	1.55218655288894
ENSG00000138756.17	-0.291842781394451
ENSG00000163291.14	-0.125492246721518
ENSG00000249307.5	-0.0112132233475499
ENSG00000250334.5	0.8984842250999141
ENSG00000163297.16	0.795041664187236
ENSG00000248719.1	1.3991992020874098
ENSG00000152784.15	0.6351133554470961
ENSG00000138675.16	2.7712519520433903
ENSG00000197826.11	2.87351180865765
ENSG00000152785.6	1.4718759116531699
ENSG00000138669.9	0.614525269988631
ENSG00000138670.17	4.00004599781814
ENSG00000248448.2	-1.3806552786994197
ENSG00000273156.1	-0.6301020713445871
ENSG00000138668.18	-0.14770129665781
ENSG00000272677.1	0.503551173960884
ENSG00000250325.1	0.964770609612149
ENSG00000152795.17	-0.0189068762143825
ENSG00000145293.15	-0.243721563783725
ENSG00000249242.7	3.5651302160266
ENSG00000248113.2	0.650018665178985
ENSG00000145284.11	-0.31908235220257
ENSG00000270480.1	-0.487882979763946
ENSG00000138674.16	-0.45358835316207596
ENSG00000251022.6	-0.0836831071386022
ENSG00000168152.12	0.307894289998764
ENSG00000189308.10	0.0884513705290854
ENSG00000199530.1	2.17164198430376
ENSG00000138663.8	-0.0615056506952693
ENSG00000145287.10	-0.348031175550251
ENSG00000173085.14	0.110113497952504
ENSG00000173083.14	-1.3020739392526002
ENSG00000163312.10	-0.21848923800788297
ENSG00000163319.10	0.13858072353006198
ENSG00000163322.13	-0.380033186269197
ENSG00000213608.5	-0.0279301047842497
ENSG00000138678.10	0.626999354557607
ENSG00000250546.5	-3.2958242997062097
ENSG00000163623.9	0.402721997351272
ENSG00000163624.5	-0.7880990644647059
ENSG00000163625.15	-0.00316578628148837
ENSG00000180769.8	-0.510175839681395
ENSG00000138639.17	-0.685377386127433
ENSG00000109339.21	0.0678887330129789
ENSG00000163629.12	-0.2342119201374
ENSG00000163633.11	-0.256324759001653
ENSG00000285458.1	0.045089356498622994
ENSG00000251411.1	-0.120626814387127
ENSG00000284968.1	-0.5594880131715121
ENSG00000172493.20	-0.362870634040642
ENSG00000235043.3	1.20006934577763
ENSG00000145332.13	-0.199804210728114
