index_drop_dot	diff
ENSG00000107819	-0.343046009129583
ENSG00000107862	-0.38389073322533
ENSG00000107874	-0.25671195356437104
ENSG00000107890	-0.41112855126227105
ENSG00000107949	-0.410649459847896
ENSG00000108064	-0.30343872520084897
ENSG00000108094	-0.291022555828045
ENSG00000108100	-0.280915529259972
ENSG00000108423	-0.31990173676451195
ENSG00000108474	-0.29662316261749
ENSG00000108506	-0.37204160862076097
ENSG00000108515	-0.303496491811479
ENSG00000108518	-0.443458716113592
ENSG00000108561	-0.39761722673224004
ENSG00000108587	-0.36408238734141996
ENSG00000108592	-0.315578999241936
ENSG00000108669	-0.322231747454548
ENSG00000108679	-0.439965670401656
ENSG00000108784	-0.38003831209891403
ENSG00000108799	-0.27841568480432
ENSG00000108826	-0.27618029278853806
ENSG00000108946	-0.359766678246269
ENSG00000109046	-0.43971299185376794
ENSG00000109103	-0.330661308853108
ENSG00000109180	-0.320993300926794
ENSG00000109270	-0.260680799722043
ENSG00000109445	-0.333646099204592
ENSG00000109458	-0.344661332552629
ENSG00000109475	-0.27250441866185005
ENSG00000109586	-0.35129427873964303
ENSG00000109654	-0.290639845826049
ENSG00000109670	-0.31547972710801897
ENSG00000109705	-0.333948962401091
ENSG00000109736	-0.408276031210643
ENSG00000109738	-0.405326042645154
ENSG00000109758	-0.32011976695842703
ENSG00000109771	-0.29089502380719
ENSG00000109775	-0.274509324798785
ENSG00000109911	-0.37478567332027
ENSG00000109917	-0.404850207660771
ENSG00000109919	-0.415784469516223
ENSG00000109920	-0.29252147336268003
ENSG00000110025	-0.35297392646645703
ENSG00000110047	-0.382491247688661
ENSG00000110048	-0.30357757740787
ENSG00000110060	-0.338534937346889
ENSG00000110446	-0.42349342436681703
ENSG00000110514	-0.27334227455424
ENSG00000110583	-0.37298365754328705
ENSG00000110660	-0.397265624463419
ENSG00000110719	-0.327971799477148
ENSG00000110721	-0.32673734565721696
ENSG00000110768	-0.30705952436816497
ENSG00000110841	-0.31302475950318204
ENSG00000110881	-0.42880876263944107
ENSG00000110955	-0.272703228182692
ENSG00000111057	-0.318811007058743
ENSG00000111058	-0.26838916937188895
ENSG00000111676	-0.40046990226638207
ENSG00000111679	-0.39703686643639796
ENSG00000111726	-0.400901146857561
ENSG00000111790	-0.3356121805369411
ENSG00000111801	-0.43721923263471
ENSG00000111860	-0.376067422980272
ENSG00000111912	-0.40703183350963207
ENSG00000112186	-0.33758821514053905
ENSG00000112218	-0.36278221319309994
ENSG00000112303	-0.29542385330150606
ENSG00000112306	-0.314549284609556
ENSG00000112357	-0.409320227294906
ENSG00000112584	-0.290067171864142
ENSG00000112655	-0.37620913749630697
ENSG00000112697	-0.256369684327715
ENSG00000112699	-0.356719328435819
ENSG00000112763	-0.277537256817983
ENSG00000113356	-0.43026807047432897
ENSG00000113845	-0.34635453438251895
ENSG00000113971	-0.36496991949964397
ENSG00000114023	-0.29248173957150203
ENSG00000114026	-0.37463850738613397
ENSG00000114098	-0.272809239712381
ENSG00000114125	-0.338491245034413
ENSG00000114315	-0.3194557927905
ENSG00000114331	-0.314659685315692
ENSG00000114391	-0.257658425698837
ENSG00000114446	-0.349818141210985
ENSG00000114450	-0.35708400298047205
ENSG00000114520	-0.32350775666365994
ENSG00000114529	-0.346653796802719
ENSG00000114648	-0.32744771022164004
ENSG00000114670	-0.334183888125701
ENSG00000114735	-0.27653451775042
ENSG00000114767	-0.317520442062737
ENSG00000114859	-0.290811562540923
ENSG00000114904	-0.350313221627788
ENSG00000115128	-0.365439264733073
ENSG00000115129	-0.296716717659668
ENSG00000115159	-0.325195210199806
ENSG00000115183	-0.396527460888563
ENSG00000115194	-0.30496522670546
ENSG00000115282	-0.283736229239723
ENSG00000115350	-0.31182058688492703
ENSG00000115364	-0.371379241200961
ENSG00000115365	-0.43004231581085495
ENSG00000115421	-0.25844030271763896
ENSG00000115677	-0.392083357464161
ENSG00000115685	-0.289604468910863
ENSG00000115750	-0.311896521637746
ENSG00000115761	-0.33624607750844204
ENSG00000115762	-0.290407139390295
ENSG00000115866	-0.365776254473163
ENSG00000115896	-0.326301536755147
ENSG00000115944	-0.275965636297341
ENSG00000115946	-0.34645435934305696
ENSG00000115963	-0.4042401284129771
ENSG00000115966	-0.353500468906621
ENSG00000115970	-0.35410397416351796
ENSG00000115977	-0.3602035006370421
ENSG00000116005	-0.32897764886274106
ENSG00000116016	-0.339557607207642
ENSG00000116030	-0.44332790901354996
ENSG00000116044	-0.347629787836283
ENSG00000116133	-0.3761466529622729
ENSG00000116209	-0.436066636727002
ENSG00000116574	-0.417715649119706
ENSG00000116641	-0.370014089024965
ENSG00000116661	-0.444502210783368
ENSG00000116704	-0.3435411136023869
ENSG00000116717	-0.28607028952319
ENSG00000116774	-0.309526401935151
ENSG00000116793	-0.370500694016636
ENSG00000116863	-0.277087686810167
ENSG00000116874	-0.30380605151056295
ENSG00000116922	-0.389852331500418
ENSG00000117016	-0.273246038071265
ENSG00000117228	-0.364875282502589
ENSG00000117308	-0.436646192339989
ENSG00000117385	-0.317518556183419
ENSG00000117399	-0.29545496579
ENSG00000117407	-0.30998095225307104
ENSG00000117411	-0.42418940167710706
ENSG00000117450	-0.323521171607682
ENSG00000117519	-0.383812962090002
ENSG00000117543	-0.28771928404196995
ENSG00000117616	-0.339326236888481
ENSG00000117640	-0.26346264747591003
ENSG00000117682	-0.386539064220886
ENSG00000117758	-0.435459440155546
ENSG00000117899	-0.360271257433427
ENSG00000118276	-0.347495752235727
ENSG00000118418	-0.43028801061796895
ENSG00000118454	-0.31897729907405703
ENSG00000118507	-0.4256760209429029
ENSG00000118707	-0.43371010666806
ENSG00000118762	-0.260839486870861
ENSG00000118777	-0.41812228504935794
ENSG00000118855	-0.293938752015452
ENSG00000118898	-0.3945348528385
ENSG00000119013	-0.383037647974258
ENSG00000119203	-0.39837952797635295
ENSG00000119280	-0.296038798648932
ENSG00000119537	-0.366496908957779
ENSG00000119559	-0.3146853222197619
ENSG00000119596	-0.37403505254557495
ENSG00000119630	-0.36443902857827903
ENSG00000119650	-0.26316182743911
ENSG00000119682	-0.445376508545839
ENSG00000119684	-0.43437112089884705
ENSG00000119685	-0.295325735589882
ENSG00000119689	-0.272206452569097
ENSG00000119718	-0.27511976549394396
ENSG00000119723	-0.410277642396084
ENSG00000119812	-0.437757641842928
ENSG00000119900	-0.366171164881636
ENSG00000119906	-0.287210860369403
ENSG00000120071	-0.307815240046945
ENSG00000120156	-0.28073741305621003
ENSG00000120159	-0.34267130128698603
ENSG00000120458	-0.29902658116971503
ENSG00000120685	-0.290669924150535
ENSG00000120686	-0.320608495130465
ENSG00000120693	-0.395499822682928
ENSG00000120925	-0.26470837335739394
ENSG00000121064	-0.312150669452074
ENSG00000121104	-0.32989457492395596
ENSG00000121236	-0.350488162984669
ENSG00000121390	-0.343780794102633
ENSG00000121542	-0.334344768200175
ENSG00000121621	-0.388430441106243
ENSG00000121766	-0.358483713414619
ENSG00000121858	-0.26136701902486303
ENSG00000121964	-0.280863842403542
ENSG00000122026	-0.399904460980742
ENSG00000122376	-0.40939803119165397
ENSG00000122378	-0.303860394883618
ENSG00000122420	-0.40951232112246
ENSG00000122435	-0.396230749570666
ENSG00000122707	-0.35948101552993794
ENSG00000122778	-0.26652986793766803
ENSG00000122882	-0.25888343131880603
ENSG00000122958	-0.36673078998974606
ENSG00000123297	-0.280339122160147
ENSG00000123415	-0.43409196235955
ENSG00000123472	-0.29966845910251005
ENSG00000123505	-0.400776190803263
ENSG00000123600	-0.332991472714736
ENSG00000124140	-0.407305719013574
ENSG00000124143	-0.428510840084111
ENSG00000124164	-0.426086810697973
ENSG00000124172	-0.32893500185419394
ENSG00000124201	-0.310205229102218
ENSG00000124222	-0.305271191846348
ENSG00000124226	-0.34154617917253693
ENSG00000124383	-0.39279934905566705
ENSG00000124523	-0.31502299026200103
ENSG00000124549	-0.36705240696095703
ENSG00000124635	-0.4096326478617439
ENSG00000124772	-0.442450009904133
ENSG00000124813	-0.4087129213588429
ENSG00000125449	-0.260419617887416
ENSG00000125520	-0.418034817267984
ENSG00000125630	-0.290614953098341
ENSG00000125753	-0.31701690743522803
ENSG00000125755	-0.31288738168369895
ENSG00000125787	-0.35149891590034404
ENSG00000125818	-0.320818251380633
ENSG00000125826	-0.402866791086193
ENSG00000125995	-0.348452175023591
ENSG00000126003	-0.36600126705037295
ENSG00000126067	-0.3719557978725871
ENSG00000126088	-0.268507774860647
ENSG00000126107	-0.38161886175476395
ENSG00000126351	-0.39078846747969204
ENSG00000126460	-0.349521287634219
ENSG00000126698	-0.28754055318809
ENSG00000126749	-0.285367319593864
ENSG00000126804	-0.284497899929335
ENSG00000126821	-0.267143077185996
ENSG00000126882	-0.425992465708938
ENSG00000127311	-0.322776896747302
ENSG00000127314	-0.289959900562168
ENSG00000127325	-0.30757743810030197
ENSG00000127540	-0.31956798857766
ENSG00000127884	-0.304691809326832
ENSG00000127920	-0.28206643862063896
ENSG00000128045	-0.271958123530006
ENSG00000128268	-0.290095712028504
ENSG00000128298	-0.373668433580575
ENSG00000128346	-0.310828448749122
ENSG00000128564	-0.32051300454004905
ENSG00000128654	-0.35503439722821795
ENSG00000128683	-0.338120537581987
ENSG00000128694	-0.301819038456382
ENSG00000128928	-0.28640450542518797
ENSG00000128951	-0.28958708830894003
ENSG00000129083	-0.387046327586348
ENSG00000129116	-0.4302051846692771
ENSG00000129128	-0.41832305702327005
ENSG00000129187	-0.294701677082888
ENSG00000129204	-0.339122586690901
ENSG00000129250	-0.327532707394383
ENSG00000129472	-0.373121864284616
ENSG00000129515	-0.423941823045785
ENSG00000129566	-0.36490007158810994
ENSG00000129646	-0.29107807677787
ENSG00000129925	-0.38836544907882603
ENSG00000130024	-0.31832689108648
ENSG00000130338	-0.31793993327541104
ENSG00000130413	-0.38698462388268395
ENSG00000130590	-0.275399970760845
ENSG00000130695	-0.320754451722542
ENSG00000130826	-0.4189289544352461
ENSG00000130827	-0.266663761710201
ENSG00000130829	-0.39081059181847205
ENSG00000130997	-0.35760759988527796
ENSG00000131016	-0.33926176032990796
ENSG00000131153	-0.422259037933943
ENSG00000131373	-0.306868333780815
ENSG00000131378	-0.42175864474921293
ENSG00000131435	-0.271651725127297
ENSG00000131626	-0.309416895858031
ENSG00000131759	-0.312812998058752
ENSG00000131791	-0.442842999878645
ENSG00000131876	-0.4436524562699001
ENSG00000131966	-0.268602615099773
ENSG00000131979	-0.44202447989214794
ENSG00000132109	-0.348300092890914
ENSG00000132170	-0.290982868981875
ENSG00000132275	-0.26062389204329
ENSG00000132334	-0.284149087842619
ENSG00000132359	-0.40244603746527396
ENSG00000132382	-0.26802024939784197
ENSG00000132386	-0.266490149981392
ENSG00000132510	-0.315143054926371
ENSG00000132581	-0.37709725868618704
ENSG00000132600	-0.369747476977356
ENSG00000132670	-0.280636762261793
ENSG00000132768	-0.26332931385055
ENSG00000132792	-0.33227951213519397
ENSG00000133103	-0.42856611250479104
ENSG00000133104	-0.41520296920902794
ENSG00000133112	-0.30498945055458193
ENSG00000133193	-0.36391061836861605
ENSG00000133313	-0.391528716643065
ENSG00000133316	-0.26538142500339
ENSG00000133657	-0.293579545689105
ENSG00000133835	-0.261580978884096
ENSG00000133961	-0.43009673595026704
ENSG00000134077	-0.32979116808481107
ENSG00000134138	-0.377630431731299
ENSG00000134146	-0.436133132449755
ENSG00000134222	-0.430843632587729
ENSG00000134283	-0.267589369834078
ENSG00000134297	-0.41003273973970206
ENSG00000134313	-0.41674136716899396
ENSG00000134318	-0.277894430963912
ENSG00000134333	-0.318882739958589
ENSG00000134440	-0.39942401548768297
ENSG00000134444	-0.399097440784826
ENSG00000134508	-0.425840510775324
ENSG00000134548	-0.365532524363475
ENSG00000134684	-0.329947826891912
ENSG00000134686	-0.28397115845319104
ENSG00000134690	-0.35038449476407496
ENSG00000134905	-0.37996472818988597
ENSG00000134909	-0.343053938662984
ENSG00000134910	-0.264690552306414
ENSG00000134940	-0.31360580733808696
ENSG00000134996	-0.308669729610536
ENSG00000135048	-0.41815634099847293
ENSG00000135269	-0.385335651202058
ENSG00000135338	-0.39832686889685104
ENSG00000135407	-0.32780557895441903
ENSG00000135457	-0.27742667293227
ENSG00000135477	-0.3665042162753
ENSG00000135506	-0.44066498901321904
ENSG00000135577	-0.265900770743442
ENSG00000135604	-0.28710902727091603
ENSG00000135631	-0.33537189278504803
ENSG00000135677	-0.339417346370185
ENSG00000135709	-0.40629143952460994
ENSG00000135835	-0.31225894179275504
ENSG00000135912	-0.40225269970844396
ENSG00000135966	-0.39856027557147705
ENSG00000135968	-0.345081668313236
ENSG00000136014	-0.35301914580224203
ENSG00000136122	-0.3805779737641551
ENSG00000136141	-0.256670798320659
ENSG00000136371	-0.421476796769701
ENSG00000136404	-0.29105553623791697
ENSG00000136521	-0.423879808239211
ENSG00000136535	-0.4023763161536021
ENSG00000136710	-0.43815378844210207
ENSG00000136717	-0.36928245359375106
ENSG00000136758	-0.262192534955873
ENSG00000137075	-0.313498992906209
ENSG00000137124	-0.338591455715677
ENSG00000137154	-0.313919616483772
ENSG00000137274	-0.43485988181480295
ENSG00000137496	-0.29718915088215997
ENSG00000137509	-0.25835336116360796
ENSG00000137547	-0.27865503468962
ENSG00000137656	-0.297999930321664
ENSG00000137818	-0.37529858496459706
ENSG00000137824	-0.300221373670045
ENSG00000137845	-0.359969768892584
ENSG00000137878	-0.37651737888674297
ENSG00000137942	-0.385094650813673
ENSG00000137959	-0.263051637374877
ENSG00000137975	-0.272616480177162
ENSG00000137996	-0.38023358268696295
ENSG00000138002	-0.405651798634934
ENSG00000138018	-0.39900959118029
ENSG00000138050	-0.314634714807632
ENSG00000138085	-0.320582992668706
ENSG00000138095	-0.272437695584885
ENSG00000138134	-0.30647956504330104
ENSG00000138303	-0.31768002174940196
ENSG00000138363	-0.379221395420131
ENSG00000138380	-0.335191126174661
ENSG00000138385	-0.370928747620653
ENSG00000138395	-0.414851268145646
ENSG00000138434	-0.32623404549424606
ENSG00000138606	-0.346554372461758
ENSG00000138696	-0.39667352163049696
ENSG00000138750	-0.42934842298646003
ENSG00000138756	-0.291842781394451
ENSG00000138758	-0.43097270753384903
ENSG00000138759	-0.36266635154319604
ENSG00000138768	-0.4386318228383621
ENSG00000138772	-0.321615204999184
ENSG00000139083	-0.311963905148009
ENSG00000139132	-0.399466408166762
ENSG00000139168	-0.305436192771953
ENSG00000139174	-0.314569195723682
ENSG00000139370	-0.44153024885161996
ENSG00000139514	-0.29222998013899704
ENSG00000139531	-0.34982403639206894
ENSG00000139537	-0.394156082566948
ENSG00000139636	-0.28256604242674
ENSG00000139641	-0.44257607529651
ENSG00000139644	-0.25953571884459
ENSG00000139687	-0.36105826541326397
ENSG00000139835	-0.316127862007261
ENSG00000139977	-0.301304271982287
ENSG00000139990	-0.33104197861225704
ENSG00000140104	-0.401782325147835
ENSG00000140259	-0.35955325425266205
ENSG00000140332	-0.367100450318811
ENSG00000140368	-0.424867336112471
ENSG00000140374	-0.290664675263451
ENSG00000140386	-0.265049559741075
ENSG00000140459	-0.426623872862551
ENSG00000140474	-0.320444763080313
ENSG00000140521	-0.263968820085292
ENSG00000140526	-0.349659763296455
ENSG00000140632	-0.307046633346424
ENSG00000140688	-0.4090462206489771
ENSG00000140795	-0.277087315589356
ENSG00000140836	-0.39914004730415004
ENSG00000140854	-0.283420255275376
ENSG00000140859	-0.39417763338745
ENSG00000140905	-0.38180166007694294
ENSG00000140983	-0.278679668604725
ENSG00000141127	-0.335800524328742
ENSG00000141198	-0.336844048576721
ENSG00000141219	-0.41486814315506304
ENSG00000141298	-0.444411575930668
ENSG00000141429	-0.34525007641467
ENSG00000141499	-0.295013470793764
ENSG00000141510	-0.355495793662984
ENSG00000141577	-0.39489492558105604
ENSG00000141699	-0.35616300224084707
ENSG00000141744	-0.27964818134735403
ENSG00000141956	-0.334582473665166
ENSG00000141985	-0.354680900341096
ENSG00000142188	-0.40944993954818504
ENSG00000142208	-0.39995451894536294
ENSG00000142279	-0.283721206473185
ENSG00000142347	-0.38328970144969
ENSG00000142405	-0.428580954057355
ENSG00000142676	-0.41991972820738505
ENSG00000142686	-0.297719990710166
ENSG00000142864	-0.264740793740376
ENSG00000142892	-0.303666248501622
ENSG00000142949	-0.27263313090030605
ENSG00000142959	-0.40311572647387
ENSG00000143033	-0.27877633475605795
ENSG00000143036	-0.3533290264958979
ENSG00000143393	-0.274248437659205
ENSG00000143545	-0.439546930030821
ENSG00000143631	-0.38084727529951
ENSG00000143632	-0.320192402010307
ENSG00000143815	-0.33075246868631203
ENSG00000143869	-0.29376365575429497
ENSG00000143878	-0.266705196338845
ENSG00000143924	-0.269567220197358
ENSG00000143947	-0.43262997553612204
ENSG00000144043	-0.426008990596707
ENSG00000144061	-0.25758474141299503
ENSG00000144120	-0.40093929702566206
ENSG00000144134	-0.260801184732855
ENSG00000144161	-0.36364287036775106
ENSG00000144278	-0.44094812579502
ENSG00000144306	-0.320335916239879
ENSG00000144550	-0.293161875334179
ENSG00000144560	-0.43178182189243103
ENSG00000144591	-0.358039479149964
ENSG00000144597	-0.383723015137363
ENSG00000144744	-0.299997778393315
ENSG00000144802	-0.43607153462508597
ENSG00000144821	-0.34836907780519394
ENSG00000144824	-0.34766272567778805
ENSG00000145012	-0.39781673515101595
ENSG00000145016	-0.334107068446331
ENSG00000145241	-0.263982683413063
ENSG00000145284	-0.31908235220257
ENSG00000145287	-0.348031175550251
ENSG00000145349	-0.37415253079254707
ENSG00000145391	-0.34518909575695095
ENSG00000145425	-0.333496686177278
ENSG00000145819	-0.388196102629552
ENSG00000146143	-0.38394977691955606
ENSG00000146205	-0.32168735892882
ENSG00000146232	-0.376358217169801
ENSG00000146233	-0.38831221623996004
ENSG00000146373	-0.31192910923836104
ENSG00000146426	-0.30921799849181497
ENSG00000146463	-0.36096007761839294
ENSG00000146476	-0.310390655370229
ENSG00000146755	-0.36820297596722795
ENSG00000146776	-0.354754711766245
ENSG00000146858	-0.349834031562009
ENSG00000147119	-0.37102774402068506
ENSG00000147166	-0.44395118944830997
ENSG00000147168	-0.39610188807441704
ENSG00000147400	-0.43135733256794295
ENSG00000147403	-0.338580528326457
ENSG00000147471	-0.39502409496492696
ENSG00000147684	-0.300972318076759
ENSG00000147687	-0.39904050641889294
ENSG00000147853	-0.30381215463845196
ENSG00000147874	-0.331930016792954
ENSG00000147912	-0.39748240637748294
ENSG00000148180	-0.259153027599762
ENSG00000148204	-0.372697150035475
ENSG00000148513	-0.33754205268825604
ENSG00000148660	-0.322854364819648
ENSG00000148677	-0.359147644613863
ENSG00000148700	-0.35829107445418396
ENSG00000148737	-0.34761407004900396
ENSG00000148814	-0.37606382653427006
ENSG00000148840	-0.262697519059459
ENSG00000148842	-0.393948011291661
ENSG00000148943	-0.312647821811888
ENSG00000149016	-0.259141452246586
ENSG00000149091	-0.30480899411233897
ENSG00000149115	-0.288718424547344
ENSG00000149187	-0.312435798782727
ENSG00000149231	-0.4253298141127829
ENSG00000149269	-0.383520270798796
ENSG00000149308	-0.307992666160475
ENSG00000149311	-0.411368270987392
ENSG00000149403	-0.36057919491718105
ENSG00000149483	-0.3644433083044051
ENSG00000149499	-0.269132952150541
ENSG00000149532	-0.267154939914793
ENSG00000149554	-0.321344408638319
ENSG00000149582	-0.3731707623188929
ENSG00000149609	-0.42638363747897295
ENSG00000149657	-0.3361911819712561
ENSG00000149658	-0.261663319885643
ENSG00000149743	-0.387923176681546
ENSG00000149798	-0.37302183526298904
ENSG00000149823	-0.348645043305686
ENSG00000149932	-0.362578044111555
ENSG00000150093	-0.36337597965333795
ENSG00000150457	-0.32416860317727597
ENSG00000150636	-0.3696500369879871
ENSG00000150637	-0.416513939305005
ENSG00000150760	-0.306370547772587
ENSG00000150961	-0.28422236988468297
ENSG00000151006	-0.36684866553406703
ENSG00000151014	-0.413203562676397
ENSG00000151092	-0.278012385185311
ENSG00000151320	-0.356825207083147
ENSG00000151327	-0.400510322306664
ENSG00000151413	-0.42438821147105893
ENSG00000151461	-0.33202192996241997
ENSG00000151466	-0.41968649834712995
ENSG00000151498	-0.417146383872535
ENSG00000151500	-0.417269906629875
ENSG00000151576	-0.43572490962152205
ENSG00000151687	-0.429863155049562
ENSG00000151689	-0.41703363738166294
ENSG00000151718	-0.366429794967067
ENSG00000151779	-0.318449555006394
ENSG00000152147	-0.363949497443507
ENSG00000152223	-0.34492176302979405
ENSG00000152242	-0.44118907835319104
ENSG00000152256	-0.344214003477924
ENSG00000152433	-0.39542612498862295
ENSG00000152558	-0.32028033237465603
ENSG00000152582	-0.390945258488166
ENSG00000153107	-0.273981676655452
ENSG00000153130	-0.307020163406646
ENSG00000153147	-0.37083938834299796
ENSG00000153233	-0.31418007657271096
ENSG00000153250	-0.40465047730208203
ENSG00000153823	-0.443420044258712
ENSG00000153989	-0.373264077583498
ENSG00000154240	-0.34177591742136004
ENSG00000154447	-0.36719431759781895
ENSG00000154485	-0.3724205671915539
ENSG00000154589	-0.42094066432359395
ENSG00000154719	-0.3905845055322821
ENSG00000154781	-0.36268759516930604
ENSG00000154920	-0.273900963000375
ENSG00000155011	-0.260013182845534
ENSG00000155016	-0.27910631683167697
ENSG00000155090	-0.30312466849554304
ENSG00000155115	-0.439667202739805
ENSG00000155229	-0.442031215953546
ENSG00000155275	-0.38025678254014095
ENSG00000155366	-0.40899579328817504
ENSG00000155367	-0.32072161755329603
ENSG00000155438	-0.4222365635614289
ENSG00000155465	-0.264150467526495
ENSG00000155657	-0.433955647799857
ENSG00000155729	-0.27993387090349203
ENSG00000155760	-0.356770423198585
ENSG00000155876	-0.408162435350753
ENSG00000155897	-0.38200470587672897
ENSG00000155959	-0.28767087694192794
ENSG00000155962	-0.265565396958711
ENSG00000156042	-0.389901793948397
ENSG00000156050	-0.334991648877576
ENSG00000156256	-0.261111210218102
ENSG00000156261	-0.30482759216778804
ENSG00000156510	-0.33103983729777803
ENSG00000156603	-0.27152419597327
ENSG00000156804	-0.359163357953597
ENSG00000156860	-0.307198836499472
ENSG00000156873	-0.258335198651771
ENSG00000156970	-0.30367179647640197
ENSG00000157020	-0.29637629523327197
ENSG00000157036	-0.29018748520136306
ENSG00000157045	-0.35050438757102303
ENSG00000157152	-0.37027338309797897
ENSG00000157227	-0.388873924411865
ENSG00000157315	-0.38014809814411105
ENSG00000157456	-0.330883492012146
ENSG00000157540	-0.32642500818583897
ENSG00000157601	-0.40961487268305197
ENSG00000157734	-0.36447896550036796
ENSG00000158022	-0.35991968775640004
ENSG00000158092	-0.313677685340852
ENSG00000158406	-0.31675833723857
ENSG00000158480	-0.30165923513251597
ENSG00000158483	-0.379195147507009
ENSG00000158525	-0.366524082380632
ENSG00000158691	-0.29701645901543294
ENSG00000158869	-0.25874523817836703
ENSG00000159082	-0.269648344205276
ENSG00000159086	-0.350917651572572
ENSG00000159111	-0.353735619091779
ENSG00000159147	-0.39303674355026097
ENSG00000159228	-0.25961797460692304
ENSG00000159256	-0.307437203402592
ENSG00000159267	-0.304687544095177
ENSG00000159322	-0.322524654173336
ENSG00000159459	-0.32580162862641804
ENSG00000159658	-0.28115656024568497
ENSG00000159733	-0.309431414358737
ENSG00000160051	-0.30066565836992104
ENSG00000160055	-0.300919323582035
ENSG00000160094	-0.331314883779893
ENSG00000160310	-0.37141738845753497
ENSG00000160396	-0.398639132745118
ENSG00000160588	-0.346716658117414
ENSG00000160606	-0.300932948570385
ENSG00000160613	-0.40767161273018204
ENSG00000160703	-0.28032255925600397
ENSG00000161203	-0.37039981843496
ENSG00000161395	-0.384460881626323
ENSG00000161638	-0.377056119097386
ENSG00000161960	-0.306981487891144
ENSG00000161970	-0.30941246123345195
ENSG00000161999	-0.28164065855930104
ENSG00000162004	-0.266219360285777
ENSG00000162063	-0.34431300227452694
ENSG00000162073	-0.396122213823326
ENSG00000162194	-0.40406631071476795
ENSG00000162231	-0.256680283314615
ENSG00000162298	-0.268427999549996
ENSG00000162511	-0.362399635355682
ENSG00000162517	-0.423571396791123
ENSG00000162600	-0.260976110241088
ENSG00000162645	-0.41151753924859397
ENSG00000162734	-0.30586085903456
ENSG00000162779	-0.364179967317559
ENSG00000162927	-0.329633330432924
ENSG00000162928	-0.30098591433792105
ENSG00000162971	-0.277935066120243
ENSG00000162994	-0.44422513159051596
ENSG00000163069	-0.30630779189936796
ENSG00000163170	-0.304647860091099
ENSG00000163214	-0.31375517596968605
ENSG00000163249	-0.280187784077012
ENSG00000163293	-0.394355244289856
ENSG00000163322	-0.380033186269197
ENSG00000163499	-0.308240109580538
ENSG00000163510	-0.41444872625362
ENSG00000163512	-0.312412287605847
ENSG00000163527	-0.262559513895341
ENSG00000163607	-0.26882408741472197
ENSG00000163633	-0.256324759001653
ENSG00000163634	-0.28856947892568896
ENSG00000163645	-0.312685711181296
ENSG00000163682	-0.303058683966893
ENSG00000163702	-0.36589210839381897
ENSG00000163785	-0.37682200935673704
ENSG00000163798	-0.277786729157955
ENSG00000163840	-0.40763381917762703
ENSG00000163872	-0.36502951515292
ENSG00000163902	-0.261141887735527
ENSG00000163932	-0.36161907904305296
ENSG00000163947	-0.366897768274884
ENSG00000163961	-0.276642486304795
ENSG00000164024	-0.287351156912361
ENSG00000164037	-0.28270359166192605
ENSG00000164048	-0.28922780530794895
ENSG00000164061	-0.32678155938171005
ENSG00000164070	-0.295735707742472
ENSG00000164073	-0.274521627637966
ENSG00000164074	-0.3655397413730971
ENSG00000164088	-0.39493682141465003
ENSG00000164096	-0.27165106481254
ENSG00000164124	-0.431070977835809
ENSG00000164163	-0.352581942561322
ENSG00000164169	-0.265503192314254
ENSG00000164176	-0.37062782614973905
ENSG00000164185	-0.310212079564503
ENSG00000164199	-0.411217099409174
ENSG00000164305	-0.28780177802076196
ENSG00000164307	-0.322954778391644
ENSG00000164323	-0.38403557020302204
ENSG00000164342	-0.410828605188988
ENSG00000164347	-0.271446209039852
ENSG00000164393	-0.37908093035149704
ENSG00000164506	-0.33836550679761795
ENSG00000164808	-0.275821494906181
ENSG00000164841	-0.365350240842365
ENSG00000164849	-0.31521838652876
ENSG00000164967	-0.292871087800899
ENSG00000165028	-0.44410100048002005
ENSG00000165124	-0.3562113367369811
ENSG00000165271	-0.436408058077014
ENSG00000165272	-0.367573495811751
ENSG00000165283	-0.28031200413276297
ENSG00000165355	-0.359039441813206
ENSG00000165416	-0.292341828313738
ENSG00000165434	-0.438238057605661
ENSG00000165490	-0.339009215591114
ENSG00000165502	-0.34532309110799797
ENSG00000165521	-0.337980529405901
ENSG00000165526	-0.31419677428657106
ENSG00000165672	-0.439811188990113
ENSG00000165702	-0.40817846068253205
ENSG00000165832	-0.345664792877523
ENSG00000165916	-0.35510333581831893
ENSG00000165934	-0.3634279519350179
ENSG00000166002	-0.350376386864727
ENSG00000166025	-0.385512220312133
ENSG00000166068	-0.352067293214295
ENSG00000166128	-0.37553913383190207
ENSG00000166165	-0.326871271457575
ENSG00000166169	-0.39549712660655395
ENSG00000166197	-0.396893685000927
ENSG00000166263	-0.28104418268609604
ENSG00000166311	-0.325961405159437
ENSG00000166337	-0.39893002446313397
ENSG00000166348	-0.436419928625938
ENSG00000166441	-0.317521702399442
ENSG00000166450	-0.394200759556467
ENSG00000166455	-0.279204142342643
ENSG00000166592	-0.366417432998071
ENSG00000166762	-0.42857988587302903
ENSG00000166900	-0.379446075388812
ENSG00000166902	-0.275617784499234
ENSG00000166987	-0.325849945971393
ENSG00000167074	-0.40001594408933294
ENSG00000167094	-0.36290876747921
ENSG00000167103	-0.355820549382035
ENSG00000167123	-0.267958570103127
ENSG00000167220	-0.408247482266984
ENSG00000167257	-0.31630224587004696
ENSG00000167397	-0.27471037898343104
ENSG00000167470	-0.36291676541390205
