gene_id	gene_name	HLO.0.r1	HLO.0.r2	HLO.5.r1	HLO.5.r2	HLO.9.r1	HLO.9.r2	HLO.15.r1	HLO.15.r2	HLO.25.r1	HLO.25.r2	HLO.35.r1	HLO.35.r2	HLO.50.r3	HLO.50.r4
1037	ENSG00000104081.14	BMF	20.2542360044241	17.294680323479	32.1060466345809	27.3162849145354	68.0426303243491	73.2811130418564	81.6044581378933	82.2376858883798	72.6118970685272	70.21505524551	67.7267253656649	81.7716266550875	52.0804688647969	59.896999716724
1038	ENSG00000104093.13	DMXL2	28.3559304061938	27.4680216902313	34.3993356799081	39.8362488336974	74.1360002041416	96.7310692152505	57.9620450325223	64.7933282756932	94.680218726609	77.1376663260532	72.5154837248533	70.0899657043607	75.5166798539554	67.3841246813144
1039	ENSG00000104131.13	EIF3J	212.264393326365	220.761507658526	123.837608447669	120.646925039198	99.5250413699435	85.0060911285535	145.667771068576	171.95152503934	156.613895638	141.419054931098	168.974759245649	169.076671655256	158.84543003763	119.793999433448
1040	ENSG00000104142.11	VPS18	41.3186414490252	39.6760313303342	47.0124254292077	64.8761766720215	59.9181371512925	66.4415424912832	48.810143185282	61.6782644162849	22.0683216580818	23.7346665618625	54.7286669621535	49.1859408451654	39.0603516485976	72.3755413243748
1041	ENSG00000104164.12	BLOC1S6	68.864402415042	57.9880457904884	96.3181399037427	100.159711353296	63.9803837378208	60.5790534479346	79.3164826760832	83.4837114321432	74.7475410999545	69.2261108054324	72.5154837248533	85.4605722184749	122.389101832273	102.324041182737
1042	ENSG00000104177.18	MYEF2	151.501685313092	131.236103631105	103.198007039724	92.1924615865568	119.836274302585	121.158106895869	145.667771068576	137.685822585848	159.461421013236	140.43011049102	174.447625941864	146.328174014367	132.805195605232	142.255374327219
1043	ENSG00000104218.14	CSPP1	44.5593192097331	41.7106996036846	87.1449837224338	71.7052479006553	94.4472331367831	113.341454838071	75.503190239733	86.5987752915515	71.9000157247181	70.21505524551	82.0930004432302	56.5638319719402	80.7247267404351	72.3755413243748
1044	ENSG00000104231.11	ZFAND1	84.2576217784044	78.3347285239931	87.1449837224338	75.1197835149723	102.57172630984	68.3957055057326	59.4873620070624	60.4322388725215	86.849523944709	91.9718329272173	67.7267253656649	81.7716266550875	62.4965626377562	82.3583746104954
1045	ENSG00000104290.11	FZD3	320.827098310078	315.373582369323	151.357076991596	162.759530949107	313.808548809312	386.924276861002	411.835583125817	403.712276179319	435.671382411163	447.002886915077	390.62586044237	398.40612084584	330.71097729146	381.843373194115
1046	ENSG00000104331.9	IMPAD1	85.8779606587583	77.3173943873179	183.463123626177	174.141316330163	116.789589362689	100.639395244149	132.702576784985	125.225567148215	166.580234451327	157.242165972339	142.294534101599	131.572391760817	135.409219048472	134.768249362629
1047	ENSG00000104341.17	LAPTM4B	373.488111921581	287.905560679091	1073.25927321313	1023.22250575697	252.874850011387	254.041191878436	280.658323315371	282.847798434276	231.361436737954	209.656221296452	200.443742748887	221.951558063809	265.610391210464	189.673832436293
1048	ENSG00000104375.17	STK3	62.3830468936263	50.8667068337617	59.6255151785074	46.6653200623312	44.6847124518114	25.4041191878436	25.930388567181	32.3966641378466	51.9673380980636	55.3808886443459	50.624016939992	41.193225457826	52.0804688647969	54.9055830736636
1049	ENSG00000104388.15	RAB2A	240.620323732559	320.460253052699	366.926247252353	339.177204355481	268.108274710868	250.132865849537	212.019059461069	251.697159840193	344.5505704036	330.30744298592	314.689835032382	354.138774085191	312.482813188781	349.399165014223
1050	ENSG00000104408.10	EIF3E	102.891518902475	94.6120747107968	53.8922925651894	56.908926905282	68.0426303243491	50.8082383756871	45.7595092362019	59.8092261006399	103.934676196127	96.9165551276053	86.8817588024186	81.1568023945229	83.328750183675	79.8626662889653
1051	ENSG00000104412.8	EMC2	140.969482590792	108.85475262425	182.316479103513	154.792281182367	146.240877115019	113.341454838071	82.3671166251633	79.1226220289715	126.002997854209	176.032110333814	106.036792239172	115.586960986139	132.805195605232	89.8454995750859
1052	ENSG00000104413.18	ESRP1	110.183043864067	124.114764674379	87.1449837224338	70.5670693625497	101.556164663208	108.456047301947	97.6202863705639	104.043132904238	91.1208120075636	93.9497218073725	140.926317427545	120.505555070655	140.617265934952	117.298291111918
1053	ENSG00000104419.16	NDRG1	20.2542360044241	15.2600120501285	28.6661130665901	14.7963209953733	40.6224658652831	27.3582822022931	25.167730079911	37.3807663128999	163.732709076091	157.242165972339	312.637510021302	289.582226725911	2216.02395019711	1784.43144989407
1054	ENSG00000104427.12	ZC2HC1A	108.562704983713	89.5254040274207	83.705050154443	89.9161045103456	101.556164663208	125.066432924768	116.686748552315	118.372426657516	124.579235166591	126.584888329933	104.668575565119	87.3050450001686	96.3488673998742	124.785416076508
1055	ENSG00000104435.14	STMN2	29.1660998463707	32.5546923736075	113.517807743697	116.094210886775	39.606904218651	24.4270376806188	8.38924335997034	11.8372426657516	79.018829162809	84.0602774065964	231.228617915098	327.701330880914	179.677617583549	586.491455559589
1056	ENSG00000104442.10	ARMC1	230.898290450435	275.697551038989	154.797010559586	201.457601244698	207.174575912944	198.347545966625	154.819672915816	162.606333461115	195.7673695475	198.777832455599	176.499950952945	202.277181725743	127.597148718752	144.75108264875
1057	ENSG00000104447.12	TRPS1	18.6338971240702	33.5720265102828	53.8922925651894	66.0143552101271	44.6847124518114	42.0145048106643	93.8069939342138	100.92806904483	192.919844172264	221.523554577384	153.924375831057	148.172646796061	78.1207032971953	132.272541041099
1058	ENSG00000104472.10	CHRAC1	46.179658090087	43.7453678770351	24.0795349759357	21.6253922240072	26.404602812434	28.3353637095178	54.1487525961722	56.6941622412316	45.5604060037818	32.635166522561	41.0465002216151	43.0376982395197	62.4965626377562	32.4442081798921
1059	ENSG00000104517.13	UBR5	293.281337344061	262.472207262211	200.662791466131	206.010315397121	196.003397799991	226.682909676143	195.240572741128	171.328512267458	168.003997138945	189.8773324949	184.025142660241	154.935713662271	179.677617583549	174.699582507112
1060	ENSG00000104529.17	EEF1D	471.518614182994	409.98565708012	269.461462825947	239.017493002184	303.652932342991	271.628659008481	356.161513555104	378.168752532171	524.6565503873	699.183719134867	470.66653587452	498.622475317864	304.670742859062	466.697456126141
1061	ENSG00000104549.12	SQLE	327.308453831494	305.20024100257	97.4647844264063	99.0215328151907	105.618411249736	110.410210316397	263.117178108161	257.304274787128	235.632724800809	270.970776581264	131.348800709168	122.964852112914	135.409219048472	194.665249079353
1062	ENSG00000104643.10	MTMR9	141.779652030969	111.906755034276	85.9983391997702	135.443246034571	84.2916166704623	106.501884287498	98.382944857834	72.2694815382732	54.8148634733	59.3366664046563	74.5678087359341	77.4678568311355	57.2885157512765	89.8454995750859
1063	ENSG00000104660.19	LEPROTL1	74.5355884962808	79.3520626606683	146.770498900941	149.101388491839	67.027068677717	76.2123575635307	57.9620450325223	61.6782644162849	45.5604060037818	56.3698330844235	53.3604502880996	48.5711165846008	41.6643750918375	42.4270414660128
1064	ENSG00000104687.14	GSR	64.0033857739802	70.1960554305912	50.4523589971985	50.0798556766482	29.4512877523302	20.5187116517198	26.6930470544511	36.7577535410183	46.9841686914	47.469333123725	56.7809919732342	48.5711165846008	91.1408205133945	47.4184581090731
1065	ENSG00000104695.13	PPP2CB	247.911848694151	270.610880355612	428.845051476188	421.126059099087	373.726685960604	432.847107700565	180.750061482997	196.872035914606	241.327775551282	203.722554655987	209.337151130237	244.085231444133	265.610391210464	262.049373760667
1066	ENSG00000104714.14	ERICH1	97.2203328212358	76.3000602506426	105.491296085052	111.541496734353	91.4005481968869	87.9373356502277	83.1297751124334	96.5669796416581	56.2386261609182	53.4029997641907	88.2499754764725	76.8530325705709	57.2885157512765	77.3669579674351
1067	ENSG00000104723.21	TUSC3	92.359316180174	86.473401617395	128.424186538324	104.712425505719	202.096767679783	193.462138430501	133.465235272255	135.193771498321	170.851522514182	147.352721571563	188.813901019429	182.602805387677	106.764961172834	82.3583746104954
1068	ENSG00000104763.19	ASAH1	113.423721624775	141.409444997858	138.743987242296	145.686852877522	142.178630528491	132.883084982566	115.161431577775	127.717618235741	171.563403857991	203.722554655987	222.335209533748	226.255327887761	223.946016118626	184.682415793232
1069	ENSG00000104765.16	BNIP3L	153.122024193446	157.686791184661	104.344651562388	92.1924615865568	211.236822499472	213.003768574996	124.313333425015	164.47537177676	269.803029303645	265.037109940798	158.029025853218	148.787471056625	333.3150007347	262.049373760667
1070	ENSG00000104805.16	NUCB1	103.701688342652	113.941423307626	232.768838100711	228.773886159234	212.252384146104	231.568317212266	172.360818123027	157.622231286061	143.088150105627	146.363777131486	179.92049263808	176.454562782031	119.785078389033	112.306874468857
1071	ENSG00000104812.15	GYS1	46.989827530264	44.7627020137103	47.0124254292077	52.3562127528594	56.8714522113963	70.3498685201822	52.6234356216321	47.9719834348882	39.8653552533091	39.5577776031042	25.312008469996	27.6670917254055	72.9126564107156	67.3841246813144
1072	ENSG00000104823.9	ECH1	86.6881300989353	109.872086760925	138.743987242296	124.061460653515	63.9803837378208	60.5790534479346	38.1329243635015	42.9878812598349	51.2554567542545	58.3477219645787	84.1453254543109	99.6015302114599	96.3488673998742	57.4012913951938
1073	ENSG00000104824.17	HNRNPL	106.132196663182	89.5254040274207	51.5990035198621	59.1852839814933	42.6535891585472	65.4644609840584	96.0949693960239	114.011337254345	77.5950664751909	98.8944440077605	71.8313753878264	59.6379532747631	143.221289378191	82.3583746104954
1074	ENSG00000104852.15	SNRNP70	128.816940988137	121.062762264353	131.864120106314	97.883354277085	89.3694249036227	88.9144171574524	118.212065526855	118.372426657516	86.1376426009	81.0934440863636	84.1453254543109	102.675651514283	132.805195605232	124.785416076508
1075	ENSG00000104853.16	CLPTM1	36.4576248079634	28.4853558269066	89.438272767761	76.2579620530779	74.1360002041416	92.8227431863515	81.6044581378933	56.0711494693499	53.3911007856818	57.3587775245011	45.1511502437766	57.7934804930694	49.476445421557	29.948499858362
1076	ENSG00000104859.15	CLASRP	47.7999969704409	34.589360646958	41.2792028158897	43.2507844480143	41.6380275119151	54.7165644045861	61.7753374688725	55.4481366974682	40.5772365971182	53.4029997641907	47.2034752548574	36.8894556338741	46.8724219783172	59.896999716724
1077	ENSG00000104870.13	FCGRT	35.6474553677865	22.3813510068552	36.6926247252353	45.5271415242256	73.1204385575095	72.3040315346317	69.4019223415728	54.8251239255866	81.8663545380454	89.9939440470621	167.606542571595	147.557822535496	119.785078389033	82.3583746104954
1078	ENSG00000104872.11	PIH1D1	166.894904676455	175.998805644816	66.505382314489	67.1525337482328	63.9803837378208	71.3269500274069	67.1139468797627	66.0393538194565	55.5267448171091	50.4361664439579	45.1511502437766	48.5711165846008	80.7247267404351	39.9313331444826
1079	ENSG00000104880.18	ARHGEF18	21.8745748847781	29.5026899635818	43.5724918612169	38.6980702955918	33.5135343388585	43.9686678251138	41.9462167998517	30.5276258222016	37.0178298780727	45.4914442435698	40.3623918845882	33.2005100704867	36.4563282053578	34.9399165014223
1080	ENSG00000104897.10	SF3A2	33.2169470472556	41.7106996036846	58.4788706558438	62.5998195958102	55.8558905647642	57.6478089262604	62.5379959561425	52.9560856099416	44.1366433161636	58.3477219645787	30.7848751662113	31.9708615493575	41.6643750918375	47.4184581090731
1081	ENSG00000104904.12	OAZ1	541.193186038213	426.263003266923	639.827643646291	635.103624262947	369.664439374076	297.032778196325	372.940000275045	368.823560953946	376.585230875009	370.854165029102	313.321618358329	331.390276444302	315.086836632021	227.109457259245
1082	ENSG00000104957.14	CCDC130	39.6983025686713	42.7280337403599	83.705050154443	87.6397474341343	83.2760550238303	145.585144576488	97.6202863705639	77.2535837133265	68.3406090056727	65.2703330451219	58.833316984315	62.0972503170213	75.5166798539554	77.3669579674351
1083	ENSG00000104960.15	PTOV1	32.4067776070786	41.7106996036846	61.9188042238346	55.7707483671764	50.7780823316038	77.1894390707554	99.145603345104	81.6146731164982	95.3921000704181	93.9497218073725	67.7267253656649	71.3196142254898	70.3086329674758	49.9141664306033
1084	ENSG00000104964.15	TLE5	244.671170933443	235.004185571979	832.463923453776	824.041261588484	428.567014878736	414.282559063295	386.667853045906	385.021893022869	575.200125797745	634.902330529822	518.554119466404	476.48880193754	515.596641761489	511.620205913684
1085	ENSG00000104969.10	SGTA	68.864402415042	77.3173943873179	80.2651165864522	79.6724976673948	82.2604933771982	60.5790534479346	93.8069939342138	101.551081816711	52.6792194418727	85.049221846674	95.7751671837686	83.0012751762166	70.3086329674758	59.896999716724
1086	ENSG00000104973.18	MED25	67.2440635346881	67.1440530205655	111.22451869837	106.98878258193	92.416109843519	125.066432924768	128.889284348635	104.043132904238	71.9000157247181	87.0271107268292	97.1433838578224	79.3123296128292	59.8925391945164	69.8798330028446
1087	ENSG00000104976.12	SNAPC2	42.1288108892022	49.8493726970865	28.6661130665901	19.3490351477959	28.4357261056981	15.633304115596	37.3702658762315	28.6585875065566	37.0178298780727	30.6572776424058	27.3643334810767	37.5042798944386	41.6643750918375	39.9313331444826
1088	ENSG00000104979.9	C19orf53	169.325412996986	158.704125321337	173.143322922204	162.759530949107	124.914082535745	126.043514431993	141.091820144956	126.471592691978	147.359438168482	145.374832691408	133.401125720249	127.88344619743	91.1408205133945	84.8540829320256
1089	ENSG00000104980.8	TIMM44	96.4101633810588	85.4560674807197	37.8392692478989	58.0471054433877	46.7158357450755	50.8082383756871	69.4019223415728	56.0711494693499	55.5267448171091	53.4029997641907	55.4127752991804	48.5711165846008	31.2482813188781	64.8884163597843
1090	ENSG00000105058.12	FAM32A	271.406762459283	232.969517298629	145.623854378278	155.930459720473	172.645479927453	148.516389098162	192.952597279318	204.348189177186	114.612896353264	131.529610530321	155.29259250511	161.698780528481	124.993125275512	132.272541041099
1091	ENSG00000105127.9	AKAP8	66.4338940945111	76.3000602506426	49.3057144745349	47.8034986004369	68.0426303243491	70.3498685201822	83.1297751124334	75.3845453976815	59.7980328799636	70.21505524551	80.7247837691764	76.2382083100064	83.328750183675	82.3583746104954
1092	ENSG00000105171.10	POP4	44.5593192097331	49.8493726970865	26.3728240212629	30.7308205288523	31.4824110455944	38.1061787817653	38.8955828507716	42.9878812598349	36.3059485342636	49.4472220038802	23.9437917959421	34.4301585916158	33.852304762118	27.4527915368318
1093	ENSG00000105176.18	URI1	268.166084698575	296.044233772493	138.743987242296	174.141316330163	110.696219482896	119.20394388142	157.870306864896	167.590435636168	155.902014294191	153.286388212029	136.137559068357	137.720634366463	151.033359707911	167.212457542521
1094	ENSG00000105185.12	PDCD5	42.1288108892022	43.7453678770351	29.8127575892537	31.8689990669579	14.2178630528491	12.7020595939218	44.2341922616618	38.6267918566633	28.4752537523636	37.579888722949	36.9418501994536	41.193225457826	67.7046095242359	34.9399165014223
1095	ENSG00000105186.16	ANKRD27	51.8508441713258	47.814704423736	50.4523589971985	47.8034986004369	37.5757809253868	36.1520157673158	17.5411452072107	22.42845978774	26.3396097209363	21.7567776817073	33.521308514319	30.1263887676638	46.8724219783172	32.4442081798921
1096	ENSG00000105193.9	RPS16	1183.65755209855	1243.18231501714	893.236083154947	918.510080251252	1105.94663318233	942.883654471886	986.88008252742	1003.67357550136	1566.13895638	1540.77543764091	1424.99766602707	1511.23803246771	1080.66972894453	1063.17174497185
1097	ENSG00000105197.11	TIMM50	64.0033857739802	72.2307237039417	50.4523589971985	33.0071776050636	38.5913425720189	31.2666082311921	54.9114110834422	53.5790983818232	43.4247619723545	42.524610923337	48.5716919289112	49.1859408451654	31.2482813188781	34.9399165014223
1098	ENSG00000105202.9	FBL	1190.13890761996	1252.33832224721	788.891431592559	730.710621463821	720.033207462142	700.567440680147	940.357914803948	807.424552358638	909.072476044209	957.298217995122	814.088921062033	819.560739332569	651.005860809961	638.901330311722
1099	ENSG00000105220.17	GPI	328.928792711848	312.321579959297	227.035615487393	170.726780715846	294.512877523302	305.826511761347	292.098200624422	292.192990012501	507.571398135882	516.22899772051	471.350644211547	410.702606057131	721.314493777436	666.354121848554
1100	ENSG00000105221.18	AKT2	192.820326762118	213.640168701799	260.288306644638	282.268277450199	229.516932138849	247.201621327862	234.136155591899	223.661585105518	210.716877767491	172.076332573503	165.554217560514	136.490985845334	122.389101832273	157.2296242564
1101	ENSG00000105223.20	PLD3	12.9627110428314	19.3293485968295	28.6661130665901	26.1781063764297	67.027068677717	63.5102979696089	61.7753374688725	41.7418557160716	65.4930836304363	55.3808886443459	82.7771087802571	83.0012751762166	88.5367970701546	82.3583746104954
1102	ENSG00000105229.7	PIAS4	31.5966081669016	25.4333534168809	33.2526911572445	38.6980702955918	33.5135343388585	39.0832602889901	55.6740695707122	57.3171750131132	36.3059485342636	34.6130554027162	42.4147168956689	39.9635769366969	36.4563282053578	34.9399165014223
1103	ENSG00000105254.12	TBCB	87.4982995391122	68.1613871572407	71.0919604051434	60.3234625195989	53.8247672715001	65.4644609840584	67.8766053670327	77.8765964852082	76.8831851313818	44.5024998034922	61.5697503324226	54.1045349296819	83.328750183675	37.4356248229525
1104	ENSG00000105258.9	POLR2I	102.891518902475	93.5947405741216	73.3852494504706	77.3961405911835	58.9025755046604	55.6936459118109	80.8417996506233	64.7933282756932	56.9505075047272	53.4029997641907	66.3585086916111	58.4083047536339	36.4563282053578	34.9399165014223
1105	ENSG00000105270.15	CLIP3	27.5457609660168	16.2773461868038	26.3728240212629	31.8689990669579	180.76997310051	173.920508286006	45.7595092362019	41.1188429441899	84.0019985694727	88.0160551669068	82.7771087802571	74.3937355283127	39.0603516485976	67.3841246813144
1106	ENSG00000105281.12	SLC1A5	134.488127069376	136.322774314481	33.2526911572445	34.1453561431692	22.3423562259057	24.4270376806188	34.3196319271514	36.7577535410183	39.8653552533091	50.4361664439579	76.6201337470148	59.6379532747631	62.4965626377562	84.8540829320256
1107	ENSG00000105287.12	PRKD2	29.1660998463707	32.5546923736075	61.9188042238346	50.0798556766482	61.9492604445567	73.2811130418564	41.1835583125817	42.3648684879532	57.6623888485363	48.4582775638026	48.5716919289112	49.1859408451654	44.2683985350773	47.4184581090731
1108	ENSG00000105323.17	HNRNPUL1	275.457609660168	243.142858665381	193.782924330149	203.73395832091	288.41950764351	266.743251472357	347.772270195134	330.196769097283	334.584231590273	318.440109704989	275.695659821848	295.730469331557	213.529922345667	212.135207330064
1109	ENSG00000105325.14	FZR1	25.1152526454859	17.294680323479	52.7456480425258	52.3562127528594	68.0426303243491	80.1206835924297	54.1487525961722	54.2021111537049	38.4415925656909	42.524610923337	26.6802251440498	33.8153343310512	33.852304762118	39.9313331444826
1110	ENSG00000105327.18	BBC3	199.301682283533	219.744173521851	460.951098110768	480.31134308058	67.027068677717	73.2811130418564	91.5190184724037	83.4837114321432	238.480250176045	206.689387976219	175.815842615918	161.083956267917	106.764961172834	132.272541041099
1111	ENSG00000105341.18	DMAC2	42.9389803293791	49.8493726970865	37.8392692478989	54.6325698290707	55.8558905647642	53.7394828973614	46.5221677234719	58.5632005568765	57.6623888485363	51.4251108840355	44.4670419067497	65.7861958804087	36.4563282053578	32.4442081798921
1112	ENSG00000105355.9	PLIN3	157.983040834508	167.860132551414	192.636279807485	152.515924106156	142.178630528491	170.012182257107	107.534846705074	86.5987752915515	105.358438883745	121.640166129545	90.9864088245801	116.816609507268	62.4965626377562	87.3497912535558
1113	ENSG00000105372.8	RPS19	746.976223843162	775.208612146529	362.339669161699	318.689990669579	501.687453436246	441.640841265588	363.025439940535	442.339068035982	879.885340948036	815.879163064024	1080.2070641655	1283.13823179825	765.582892312514	731.242538208338
1114	ENSG00000105373.19	NOP53	213.884732206719	252.298865895458	152.503721514259	139.995960186994	258.96821989118	213.980850082221	247.10134987549	233.629789455625	359.500078623591	408.434053752051	328.372001772921	348.60535574011	330.71097729146	334.424915085042
1115	ENSG00000105379.10	ETFB	33.2169470472556	32.5546923736075	91.7315618130883	76.2579620530779	33.5135343388585	29.3124452167426	80.0791411633532	79.1226220289715	58.3742701923454	53.4029997641907	48.5716919289112	46.1118195423426	49.476445421557	69.8798330028446
1116	ENSG00000105401.9	CDC37	251.962695895036	296.044233772493	197.22285789814	204.872136859015	187.878904626934	213.980850082221	205.155133075638	233.006776683743	217.835691205582	207.678332416297	246.279001329691	245.314879965262	177.073594140309	182.186707471702
1117	ENSG00000105404.11	RABAC1	38.8881331284943	37.6413630569837	58.4788706558438	48.9416771385425	34.5290959854906	33.2207712456416	11.4398773090505	26.1665364190299	40.5772365971182	44.5024998034922	37.6259585364805	54.7193591902465	39.0603516485976	37.4356248229525
1118	ENSG00000105438.9	KDELR1	295.711845664592	376.413630569837	415.085317204224	389.257060032129	562.62115223417	596.996800914324	486.57611487828	495.295153645924	721.135801278609	784.232940981541	599.963011572607	623.431800212472	515.596641761489	608.95283045336
1119	ENSG00000105514.8	RAB3D	53.4711830516797	55.9533775171379	59.6255151785074	73.9816049768666	82.2604933771982	76.2123575635307	51.8607771343621	60.4322388725215	79.018829162809	88.0160551669068	116.298417294576	107.594245598799	122.389101832273	109.811166147327
1120	ENSG00000105518.14	TMEM205	60.7627080132724	64.0920506105398	51.5990035198621	30.7308205288523	19.2956712860095	30.2895267239673	34.3196319271514	42.9878812598349	61.9336769113909	69.2261108054324	43.7829335697228	62.7120745775859	36.4563282053578	49.9141664306033
1121	ENSG00000105568.18	PPP2R1A	29.1660998463707	39.6760313303342	26.3728240212629	29.5926419907466	37.5757809253868	35.1749342600911	38.1329243635015	38.0037790847816	46.9841686914	40.5467220431818	41.0465002216151	49.1859408451654	41.6643750918375	42.4270414660128
1122	ENSG00000105576.15	TNPO2	124.766093787253	110.889420897601	217.862459306085	244.708385692713	140.147507235227	193.462138430501	166.259550224867	156.376205742298	166.580234451327	166.142665933038	190.182117693483	197.973411901791	197.905781686228	197.160957400883
1123	ENSG00000105612.9	DNASE2	32.4067776070786	29.5026899635818	61.9188042238346	56.908926905282	52.809205624868	60.5790534479346	38.1329243635015	42.3648684879532	49.1198127228272	39.5577776031042	54.7286669621535	73.1640870071835	80.7247267404351	59.896999716724
1124	ENSG00000105669.14	COPE	40.5084720088483	31.5373582369323	99.7580734717335	88.7779259722399	78.1982467906699	79.1436020852049	74.740531752463	64.7933282756932	81.8663545380454	92.9607773672949	59.5174253213419	55.9490077113756	52.0804688647969	54.9055830736636
1125	ENSG00000105677.12	TMEM147	307.864387267247	344.876272332905	274.048040916601	300.479134059889	127.960767475642	167.080937735433	278.370347853561	259.173313102773	213.564403142727	225.479332337694	227.808076229964	237.322164577923	96.3488673998742	144.75108264875
1126	ENSG00000105698.16	USF2	74.5355884962808	84.4387333440445	91.7315618130883	83.0870332817117	84.2916166704623	93.7998246935762	99.145603345104	79.1226220289715	58.3742701923454	76.1487218859756	55.4127752991804	63.941723098715	65.1005860809961	34.9399165014223
1127	ENSG00000105699.16	LSR	208.21354612548	174.98147150814	220.155748351412	218.530279316283	168.583233340925	203.232953502748	235.661472566439	243.597993805731	117.4604217285	108.783888408537	168.974759245649	137.720634366463	210.925898902427	209.639499008534
1128	ENSG00000105700.11	KXD1	95.5999939408819	85.4560674807197	102.051362517061	92.1924615865568	78.1982467906699	57.6478089262604	65.5886299052226	64.7933282756932	84.7138799132818	90.9828884871397	102.616250554038	87.3050450001686	75.5166798539554	67.3841246813144
1129	ENSG00000105707.14	HPN	41.3186414490252	42.7280337403599	32.1060466345809	25.0399278383241	29.4512877523302	46.8999123467881	51.8607771343621	51.7100600661782	71.9000157247181	60.3256108447339	71.1472670507995	67.0158444015379	62.4965626377562	74.8712496459049
1130	ENSG00000105722.10	ERF	74.5355884962808	66.1267188838903	82.5584056317794	87.6397474341343	86.3227399637265	79.1436020852049	130.414601323175	129.586656551386	72.6118970685272	101.861277327993	65.6744003545842	54.7193591902465	31.2482813188781	47.4184581090731
1131	ENSG00000105723.12	GSK3A	34.8372859276095	27.4680216902313	29.8127575892537	36.4217132193805	32.4979726922264	32.2436897384168	42.7088752871217	35.5117279972549	34.8821858466454	33.6241109626386	32.1530918402652	27.6670917254055	46.8724219783172	29.948499858362
1132	ENSG00000105755.8	ETHE1	21.8745748847781	22.3813510068552	29.8127575892537	35.2835346812748	33.5135343388585	27.3582822022931	37.3702658762315	35.5117279972549	44.8485246599727	48.4582775638026	97.1433838578224	114.35731246501	44.2683985350773	37.4356248229525
1133	ENSG00000105778.19	AVL9	60.7627080132724	54.9360433804627	63.0654487464982	87.6397474341343	44.6847124518114	49.8311568684624	44.2341922616618	47.9719834348882	60.5099142237727	53.4029997641907	60.2015336583688	58.4083047536339	65.1005860809961	87.3497912535558
1134	ENSG00000105810.10	CDK6	46.179658090087	51.884040970437	302.714153983191	229.912064697339	79.213808437302	90.868580171902	247.86400836276	226.776648964926	244.887182270327	223.501443457539	236.701484611314	202.892005986307	179.677617583549	204.648082365473
1135	ENSG00000105819.14	PMPCB	92.359316180174	77.3173943873179	52.7456480425258	51.2180342147538	67.027068677717	66.4415424912832	54.1487525961722	54.2021111537049	73.3237784123363	47.469333123725	56.0968836362073	64.5565473592796	67.7046095242359	44.922749787543
1136	ENSG00000105821.15	DNAJC2	241.430493172736	186.172147011568	134.157409151642	117.232389424881	101.556164663208	85.9831726357782	127.363967374095	112.1422989387	131.698048604682	124.606999449778	145.715075786734	102.060827253718	119.785078389033	114.802582790388
1137	ENSG00000105835.12	NAMPT	75.3457579364577	74.2653919772922	102.051362517061	122.923282115409	39.606904218651	50.8082383756871	22.1170961308309	42.9878812598349	63.3574395990091	48.4582775638026	53.3604502880996	35.0449828521804	70.3086329674758	59.896999716724
1138	ENSG00000105849.6	TWISTNB	126.386432667607	147.513449817909	59.6255151785074	91.0542830484512	135.069699002066	122.135188403094	69.4019223415728	80.3686475727348	60.5099142237727	61.3145552848115	67.042617028638	76.8530325705709	59.8925391945164	77.3669579674351
1139	ENSG00000105854.13	PON2	44.5593192097331	37.6413630569837	27.5194685439265	42.1126059099087	96.4783564300473	88.9144171574524	119.737382501395	122.110503288806	151.630726231336	141.419054931098	111.509658935388	125.424149155172	197.905781686228	172.203874185581
1140	ENSG00000105856.14	HBP1	47.7999969704409	39.6760313303342	66.505382314489	68.2907122863384	71.0893152642453	62.5332164623841	44.2341922616618	31.7736513659649	49.8316940666363	49.4472220038802	36.9418501994536	43.6525225000843	31.2482813188781	32.4442081798921
1141	ENSG00000105887.11	MTPN	388.881331284943	323.512255462725	306.154087551182	340.315382893586	429.582576525368	392.78676590435	386.667853045906	407.450352810609	371.602061468345	397.555664911197	359.840985276159	362.13148947253	322.898906961741	384.339081515645
1142	ENSG00000105894.12	PTN	122.335585466722	112.924089170951	32.1060466345809	38.6980702955918	327.010850215529	299.964022717999	123.550674937745	125.848579920096	252.717877052227	278.882332101885	181.288709312133	251.463122570908	78.1207032971953	289.502165297499
1143	ENSG00000105926.15	MPP6	135.298296509553	129.201435357755	43.5724918612169	63.7379981339158	78.1982467906699	67.4186239985079	80.0791411633532	64.1703155038115	84.0019985694727	85.049221846674	60.8856419953957	69.4751414437961	70.3086329674758	62.3927080382541
1144	ENSG00000105939.13	ZC3HAV1	113.423721624775	113.941423307626	402.472227454925	346.006275584115	109.680657836264	101.616476751374	125.075991912285	116.503388341871	75.4594224437636	79.1155552062084	75.9360254099879	65.7861958804087	49.476445421557	77.3669579674351
1145	ENSG00000105953.15	OGDH	28.3559304061938	26.4506875535561	32.1060466345809	29.5926419907466	37.5757809253868	32.2436897384168	44.2341922616618	41.7418557160716	23.4920843457	34.6130554027162	32.1530918402652	38.7339284155678	39.0603516485976	27.4527915368318
1146	ENSG00000105968.19	H2AZ2	356.474553677865	401.846983986718	363.486313684362	364.217132193805	377.788932547132	385.947195353777	439.291288667538	418.664582704479	321.770367401709	307.561720864135	246.279001329691	193.054817817274	203.113828572708	179.690999150172
